tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
653,17.155535987748852,12.352,19.635,17.156,3521.8928024502297,3588.0,72.875,97.31852986217459,99.0
