08-04-2026 09:47:28 RAM 3811/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [30%@1728,36%@1728,100%@1728,45%@1728,100%@1728,27%@1728] GR3D_FREQ 23% cpu@62.218C soc2@60.156C soc0@60.625C gpu@61.531C tj@62.218C soc1@61.968C VDD_IN 10919mW/10919mW VDD_CPU_GPU_CV 4239mW/4239mW VDD_SOC 2899mW/2899mW
08-04-2026 09:47:30 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.5C soc2@59.937C soc0@60.656C gpu@61.312C tj@62.031C soc1@62.031C VDD_IN 10403mW/10605mW VDD_CPU_GPU_CV 3879mW/4020mW VDD_SOC 2862mW/2873mW
08-04-2026 09:47:30 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,16%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.656C soc2@60C soc0@60.656C gpu@61.25C tj@62C soc1@62C VDD_IN 10403mW/10594mW VDD_CPU_GPU_CV 3872mW/4012mW VDD_SOC 2862mW/2873mW
08-04-2026 09:47:30 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,9%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.406C soc2@59.906C soc0@60.75C gpu@61.593C tj@62.125C soc1@62.125C VDD_IN 10403mW/10584mW VDD_CPU_GPU_CV 3872mW/4005mW VDD_SOC 2862mW/2872mW
08-04-2026 09:47:30 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.406C soc2@60.031C soc0@60.875C gpu@61.468C tj@62.062C soc1@62.062C VDD_IN 10403mW/10575mW VDD_CPU_GPU_CV 3872mW/3998mW VDD_SOC 2862mW/2872mW
08-04-2026 09:47:31 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,9%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.5C soc2@59.906C soc0@60.718C gpu@61.218C tj@61.968C soc1@61.968C VDD_IN 10403mW/10566mW VDD_CPU_GPU_CV 3872mW/3992mW VDD_SOC 2862mW/2871mW
08-04-2026 09:47:31 RAM 3813/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [16%@1728,9%@1728,18%@1728,18%@1728,100%@1728,8%@1728] GR3D_FREQ 25% cpu@61.656C soc2@59.968C soc0@60.75C gpu@61.593C tj@62C soc1@62C VDD_IN 10485mW/10563mW VDD_CPU_GPU_CV 3913mW/3988mW VDD_SOC 2862mW/2871mW
08-04-2026 09:47:31 RAM 3807/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [20%@1728,18%@1728,0%@1728,20%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.468C soc2@60C soc0@60.75C gpu@61.468C tj@62.062C soc1@62.062C VDD_IN 10567mW/10563mW VDD_CPU_GPU_CV 3954mW/3987mW VDD_SOC 2862mW/2870mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [18%@1728,0%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 26% cpu@61.437C soc2@60.125C soc0@60.875C gpu@61.343C tj@62.281C soc1@62.281C VDD_IN 10567mW/10563mW VDD_CPU_GPU_CV 3995mW/3987mW VDD_SOC 2862mW/2870mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,9%@1728,16%@1728,23%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.437C soc2@59.937C soc0@60.75C gpu@61.593C tj@62C soc1@62C VDD_IN 10526mW/10562mW VDD_CPU_GPU_CV 3954mW/3986mW VDD_SOC 2862mW/2870mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [16%@1728,9%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.343C soc2@59.968C soc0@60.781C gpu@61.406C tj@61.937C soc1@61.937C VDD_IN 10526mW/10560mW VDD_CPU_GPU_CV 3954mW/3985mW VDD_SOC 2862mW/2869mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.375C soc2@60.062C soc0@60.812C gpu@61.406C tj@62.125C soc1@62.125C VDD_IN 10485mW/10557mW VDD_CPU_GPU_CV 3913mW/3982mW VDD_SOC 2862mW/2869mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,9%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.406C soc2@60.031C soc0@60.843C gpu@61.593C tj@62.187C soc1@62.187C VDD_IN 10485mW/10555mW VDD_CPU_GPU_CV 3913mW/3979mW VDD_SOC 2862mW/2869mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,9%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.375C soc2@60.125C soc0@60.656C gpu@61.406C tj@61.968C soc1@61.968C VDD_IN 10444mW/10551mW VDD_CPU_GPU_CV 3913mW/3977mW VDD_SOC 2862mW/2869mW
08-04-2026 09:47:31 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [23%@1728,9%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 26% cpu@61.281C soc2@60.031C soc0@60.781C gpu@61.406C tj@62C soc1@62C VDD_IN 10444mW/10548mW VDD_CPU_GPU_CV 3913mW/3975mW VDD_SOC 2862mW/2868mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [20%@1728,9%@1728,9%@1728,27%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.406C soc2@59.968C soc0@60.843C gpu@61.531C tj@62.093C soc1@62.093C VDD_IN 10485mW/10545mW VDD_CPU_GPU_CV 3954mW/3974mW VDD_SOC 2862mW/2868mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,9%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.375C soc2@60.062C soc0@60.875C gpu@61.406C tj@62.187C soc1@62.187C VDD_IN 10485mW/10544mW VDD_CPU_GPU_CV 3913mW/3972mW VDD_SOC 2862mW/2868mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,10%@1728,0%@1728,9%@1728,100%@1728,8%@1728] GR3D_FREQ 25% cpu@61.468C soc2@60.156C soc0@61.062C gpu@61.343C tj@61.968C soc1@61.968C VDD_IN 10485mW/10542mW VDD_CPU_GPU_CV 3913mW/3971mW VDD_SOC 2862mW/2868mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [18%@1728,0%@1728,9%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.343C soc2@59.937C soc0@60.75C gpu@61.312C tj@61.968C soc1@61.968C VDD_IN 10444mW/10539mW VDD_CPU_GPU_CV 3913mW/3969mW VDD_SOC 2862mW/2868mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.375C soc2@60.062C soc0@60.656C gpu@61.406C tj@62.031C soc1@62.031C VDD_IN 10403mW/10535mW VDD_CPU_GPU_CV 3919mW/3968mW VDD_SOC 2862mW/2868mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.343C soc2@60.031C soc0@60.781C gpu@61.312C tj@62.156C soc1@62.156C VDD_IN 10403mW/10531mW VDD_CPU_GPU_CV 3879mW/3965mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [16%@1728,9%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.375C soc2@60.062C soc0@61C gpu@61.312C tj@61.937C soc1@61.937C VDD_IN 10403mW/10528mW VDD_CPU_GPU_CV 3872mW/3963mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,9%@1728,8%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.281C soc2@59.968C soc0@60.656C gpu@61.406C tj@62.031C soc1@62.031C VDD_IN 10403mW/10525mW VDD_CPU_GPU_CV 3879mW/3960mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:32 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.375C soc2@60C soc0@60.718C gpu@61.406C tj@62C soc1@62C VDD_IN 10403mW/10522mW VDD_CPU_GPU_CV 3879mW/3958mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:33 RAM 3808/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [10%@1728,0%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 26% cpu@61.281C soc2@60.062C soc0@60.781C gpu@61.281C tj@62.093C soc1@62.093C VDD_IN 10403mW/10519mW VDD_CPU_GPU_CV 3879mW/3956mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [25%@1728,10%@1728,0%@1728,18%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.437C soc2@60.156C soc0@60.843C gpu@61.406C tj@61.906C soc1@61.906C VDD_IN 10444mW/10517mW VDD_CPU_GPU_CV 3913mW/3955mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.312C soc2@59.937C soc0@60.718C gpu@61.375C tj@62.031C soc1@62.031C VDD_IN 10444mW/10515mW VDD_CPU_GPU_CV 3913mW/3954mW VDD_SOC 2862mW/2867mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 26% cpu@61.343C soc2@60C soc0@60.843C gpu@61.25C tj@62.093C soc1@62.093C VDD_IN 10444mW/10513mW VDD_CPU_GPU_CV 3872mW/3952mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [10%@1728,10%@1728,0%@1728,27%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.437C soc2@60.062C soc0@60.906C gpu@61.312C tj@62.062C soc1@62.062C VDD_IN 10485mW/10513mW VDD_CPU_GPU_CV 3954mW/3952mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.281C soc2@60.125C soc0@60.843C gpu@61.281C tj@61.937C soc1@61.937C VDD_IN 10485mW/10512mW VDD_CPU_GPU_CV 3913mW/3951mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,9%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.375C soc2@59.937C soc0@60.75C gpu@61.187C tj@61.937C soc1@61.937C VDD_IN 10444mW/10511mW VDD_CPU_GPU_CV 3913mW/3951mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.187C soc2@59.968C soc0@60.875C gpu@61.375C tj@62.031C soc1@62.031C VDD_IN 10444mW/10509mW VDD_CPU_GPU_CV 3919mW/3950mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [16%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.25C soc2@60.062C soc0@60.812C gpu@61.281C tj@62.093C soc1@62.093C VDD_IN 10403mW/10507mW VDD_CPU_GPU_CV 3879mW/3949mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:33 RAM 3810/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,0%@1728,0%@1728,100%@1728,9%@1728] GR3D_FREQ 25% cpu@61.281C soc2@60.062C soc0@60.843C gpu@61.25C tj@62.218C soc1@62.218C VDD_IN 10403mW/10505mW VDD_CPU_GPU_CV 3872mW/3947mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [27%@1728,18%@1728,16%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.593C soc2@60.031C soc0@60.75C gpu@61.625C tj@61.968C soc1@61.968C VDD_IN 10485mW/10504mW VDD_CPU_GPU_CV 3954mW/3947mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,9%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.375C soc2@60C soc0@60.812C gpu@61.281C tj@61.968C soc1@61.968C VDD_IN 10485mW/10504mW VDD_CPU_GPU_CV 3913mW/3946mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,9%@1728,9%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.281C soc2@60C soc0@60.843C gpu@61.218C tj@62.062C soc1@62.062C VDD_IN 10444mW/10503mW VDD_CPU_GPU_CV 3913mW/3946mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3812/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,9%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.375C soc2@60.093C soc0@60.875C gpu@61.593C tj@62.218C soc1@62.218C VDD_IN 10444mW/10502mW VDD_CPU_GPU_CV 3919mW/3945mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3809/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [16%@1728,10%@1728,0%@1728,10%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.781C soc2@60.156C soc0@60.687C gpu@61.187C tj@61.968C soc1@61.968C VDD_IN 10485mW/10502mW VDD_CPU_GPU_CV 3954mW/3945mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3809/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,9%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.343C soc2@60C soc0@60.656C gpu@61.843C tj@62C soc1@62C VDD_IN 10485mW/10501mW VDD_CPU_GPU_CV 3913mW/3945mW VDD_SOC 2862mW/2866mW
08-04-2026 09:47:34 RAM 3809/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,15%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.25C soc2@60.031C soc0@60.781C gpu@61.625C tj@62.062C soc1@62.062C VDD_IN 10444mW/10500mW VDD_CPU_GPU_CV 3919mW/3944mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:34 RAM 3809/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,9%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.375C soc2@60C soc0@60.812C gpu@61.281C tj@62.187C soc1@62.187C VDD_IN 10444mW/10499mW VDD_CPU_GPU_CV 3919mW/3944mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:34 RAM 3809/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,9%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.656C soc2@60.156C soc0@61C gpu@61.812C tj@61.906C soc1@61.906C VDD_IN 10444mW/10498mW VDD_CPU_GPU_CV 3919mW/3944mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3809/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.312C soc2@60.031C soc0@60.687C gpu@61.593C tj@61.906C soc1@61.906C VDD_IN 10444mW/10497mW VDD_CPU_GPU_CV 3872mW/3942mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3811/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [10%@1728,18%@1728,10%@1728,10%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.375C soc2@60C soc0@60.875C gpu@61.5C tj@62.031C soc1@62.031C VDD_IN 10485mW/10497mW VDD_CPU_GPU_CV 3954mW/3942mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3811/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,0%@1728,9%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.25C soc2@60.031C soc0@60.875C gpu@61.687C tj@62.156C soc1@62.156C VDD_IN 10444mW/10496mW VDD_CPU_GPU_CV 3913mW/3942mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3811/7620MB (lfb 57x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 25% cpu@61.562C soc2@60.156C soc0@60.906C gpu@61.468C tj@61.968C soc1@61.968C VDD_IN 10444mW/10495mW VDD_CPU_GPU_CV 3913mW/3942mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3812/7620MB (lfb 56x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,16%@1728,40%@1728,9%@1728,100%@1728,9%@1728] GR3D_FREQ 26% cpu@61.843C soc2@60C soc0@60.687C gpu@61.406C tj@62.031C soc1@62.031C VDD_IN 10567mW/10497mW VDD_CPU_GPU_CV 3954mW/3942mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3812/7620MB (lfb 56x1MB) SWAP 2579/12002MB (cached 121MB) CPU [9%@1728,0%@1728,0%@1728,0%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.312C soc2@60.093C soc0@60.843C gpu@61.75C tj@62.031C soc1@62.031C VDD_IN 10485mW/10496mW VDD_CPU_GPU_CV 3954mW/3942mW VDD_SOC 2862mW/2865mW
08-04-2026 09:47:35 RAM 3812/7620MB (lfb 56x1MB) SWAP 2579/12002MB (cached 121MB) CPU [0%@1728,0%@1728,0%@1728,8%@1728,100%@1728,0%@1728] GR3D_FREQ 26% cpu@61.375C soc2@60.062C soc0@60.843C gpu@61.468C tj@62.062C soc1@62.062C VDD_IN 10444mW/10496mW VDD_CPU_GPU_CV 3913mW/3941mW VDD_SOC 2862mW/2865mW
