run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,nvsmi_samples,gpu_power_mean_w,gpu_power_median_w,gpu_power_min_w,gpu_power_max_w,gpu_power_p95_w,gpu_mem_used_mean_mb,gpu_mem_used_peak_mb,gpu_temp_peak_c,gpu_util_mean_pct,gpu_util_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_burgers_small_r2048_fp32_strict_rep3,sp2gno_burgers_small_r2048,<REPO>/results/gh200_fp32_20260715/sp2gno/sp2gno_burgers_small_r2048_fp32_strict_rep3,success,burgers,fp32_strict,3,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,70645,"{""precision_mode"": ""fp32_strict"", ""model_cast"": ""fp32"", ""input_cast"": ""fp32"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",205,23165,113,120.46889056405053,192.2903074108058,5.168596769259113,5.147752119228244,5.529260169714689,5.70242770947516,4.646394168958068,9.903906844556332,0.0059285834431648254,nan,42.4638671875,46.0,0.7989416497874847,601,153.6287354409318,117.36,154.34,153.6287354409318,770.9933444259567,771.0,26.0,21.44758735440932,23.0,601,153.6287354409318,153.82,117.36,154.34,154.11,770.9933444259567,771.0,26.0,21.44758735440932,23.0,2048,2048,205,-1.0006884904045776e-10,0.5918481945991516,<WORK>/edge/checkpoints/sp2gno_burgers_small_s2048.pth,999,0.006028502713888884,0.00592859648168087,<JETSON_HPC>/VirSO/sp2gno/sp2gno_new_benchmarks_june_2026/cache/burgers_s2048_k8_f64.pt,13,6,64,8,1,20,120.0,2.11.0+cu128,12.8,NVIDIA GH200 120GB,False,False,UNSET,expandable_segments:True
