field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_params,256460
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,6.164142847061157
single_sample_latency_ms,384.7997188568115
avg_latency_ms,24.305561281019642
p50_latency_ms,22.278428077697754
p95_latency_ms,30.79180717468262
total_inference_time_s,7.651926040649414
latency_s_per_iteration,0.02468363238919166
throughput_samples_per_s,40.51267593978084
throughput_from_latency_samples_per_s,41.142847451167725
avg_total_loss,0.09776356327197244
avg_pressure_loss,0.013654747070564377
avg_vx_loss,0.02009035278592379
avg_vy_loss,0.021417005384160626
avg_vz_loss,0.01733499916811143
avg_power_w,13.964405405405405
median_power_w,15.019
peak_power_w,15.565
energy_j_total,103.20672502422336
energy_j_per_sample_est,0.339412711334083
energy_j_per_sample_from_total,0.3329249194329786
edp_j_s,0.008249616454887584
avg_gpu_util_pct,73.43243243243244
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,36.95495495495496
avg_ram_used_mb,4579.135135135135
peak_ram_used_mb,4594.0
ram_total_mb,7620.0
max_temp_c,59.343
peak_gpu_mem_mb,103.53515625
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_targets.npy
predictions_shape,
targets_shape,
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/logs/tegrastats_s7_layer2_fp32_r1.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_layer2_fp32_r1/logs/virso_inference_s7_layer2_fp32_r1.log
Tegrastats_time_stamps_count,37
amp_mode,off
amp_resolved_dtype,None
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,341.90234375
cuda_mem_get_info_delta_from_program_start_mb,1109.91796875
cuda_mem_get_info_peak_used_mb,4652.7734375
