run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_darcy_large_r141_profile,sp2gno_darcy_large_r141,results/profiles/sp2gno_ncu/harness_out/sp2gno_darcy_large_r141_profile,success,darcy,fp32_strict,1,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,814370,"{""precision_mode"": ""fp32_strict"", ""model_cast"": ""fp32"", ""input_cast"": ""fp32"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",200,200,1,290.0645556059899,0.6895016855202076,1446.5402166527929,135.86581900017336,138.88281463296153,25646.778792494755,133.17917799577117,119335.82527993713,0.03348434343934059,nan,294.12353515625,358.0,12.13594963969602,1358,8.367757731958763,6.264,18.444,8.368,4510.983063328425,5052.0,64.5,31.390279823269513,99.0,141,19881,200,7.499073028564453,4.499995708465576,/home/jetson/jjyoo3/WNO_Sp2GNO_Benchmarks/checkpoints/sp2gno_darcy_large_r141.pth,954,0.007156847510486841,0.00764694157987833,cache/darcy_s141_k20_f64.pt,45,6,64,20,1,0,0.001,2.5.0a0+872d972e41.nv24.08,12.6,Orin,False,False,UNSET,UNSET
