tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
90,16.956611111111112,7.971,17.541,16.957,2972.6555555555556,3001.0,61.843,93.56666666666666,99.0
