field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_params,1661828
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,6.290772914886475
single_sample_latency_ms,574.2394924163818
avg_latency_ms,86.01569129574683
p50_latency_ms,82.78036117553711
p95_latency_ms,96.3557481765747
total_inference_time_s,26.830252408981323
latency_s_per_iteration,0.0865492013192946
throughput_samples_per_s,11.554121641294314
throughput_from_latency_samples_per_s,11.625785771594984
avg_total_loss,0.0485072442195228
avg_pressure_loss,0.004951066810697798
avg_vx_loss,0.010771666749590828
avg_vy_loss,0.010480609821576265
avg_vz_loss,0.009119453212066043
avg_power_w,15.63754961832061
median_power_w,16.012
peak_power_w,16.392
energy_j_total,418.1425826323033
energy_j_per_sample_est,1.3450746405913894
energy_j_per_sample_from_total,1.3488470407493653
edp_j_s,0.11569752505484657
avg_gpu_util_pct,89.45801526717557
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,33.458015267175576
avg_ram_used_mb,4668.259541984733
peak_ram_used_mb,4688.0
ram_total_mb,7620.0
max_temp_c,64.187
peak_gpu_mem_mb,85.892578125
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_full_ampfp16_r1/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_full_ampfp16_r1/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_full_ampfp16_r1/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_full_ampfp16_r1/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_full_ampfp16_r1/logs/tegrastats_s7_full_ampfp16_r1.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/s7_full_ampfp16_r1/logs/virso_inference_s7_full_ampfp16_r1.log
Tegrastats_time_stamps_count,131
amp_mode,fp16
amp_resolved_dtype,torch.float16
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,422.84765625
cuda_mem_get_info_delta_from_program_start_mb,1201.2734375
cuda_mem_get_info_peak_used_mb,4744.3515625
