field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_params,1661828
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,5.572934627532959
single_sample_latency_ms,1094.2447185516357
avg_latency_ms,624.889003076861
p50_latency_ms,632.8926086425781
p95_latency_ms,672.7696061134338
total_inference_time_s,194.53428602218628
latency_s_per_iteration,0.6275299549102783
throughput_samples_per_s,1.5935494268842927
throughput_from_latency_samples_per_s,1.6002842025962178
avg_total_loss,0.04850618214376511
avg_pressure_loss,0.004950650045347791
avg_vx_loss,0.010768673614028
avg_vy_loss,0.010478254287473617
avg_vz_loss,0.009120964940877692
avg_power_w,6.9360010593220345
median_power_w,6.924
peak_power_w,8.395
energy_j_total,1347.8463499412615
energy_j_per_sample_est,4.334230787299798
energy_j_per_sample_from_total,4.347891451423424
edp_j_s,2.7084131557808084
avg_gpu_util_pct,42.68326271186441
peak_gpu_util_pct,97.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,21.26218220338983
avg_ram_used_mb,5689.775423728814
peak_ram_used_mb,5754.0
ram_total_mb,7620.0
max_temp_c,44.125
peak_gpu_mem_mb,0.0
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/logs/tegrastats_bench2_full_ampfp16_r3.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/logs/virso_inference_bench2_full_ampfp16_r3.log
Tegrastats_time_stamps_count,944
amp_mode,fp16
amp_resolved_dtype,torch.float16
collab_skip,1
elapsed_s,194.3270001411438
embed,1
inference_elapsed_wall_s,194.53428602218628
inference_end_wall_s,1779658153.5830665
inference_start_wall_s,1779657959.0487804
k_neighbors,30
max_mode,64
mean_dt_s,0.2060731708813826
model_checkpoint_name,sp2gno_final.pth
num_layers,10
power_source,VDD_IN/POM_5V_IN preferred; fallback sum/common rails
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3/reports
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r3
run_ts,bench2_full_ampfp16_r3
spatial,1
spectral,1
spectral_skip,1
width,48
