run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_burgers_base_s2048_profile,sp2gno_burgers_base_s2048,results/profiles/sp2gno_nsys/harness_out/sp2gno_burgers_base_s2048_profile,success,burgers,fp32_strict,1,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,234347,"{""precision_mode"": ""fp32_strict"", ""model_cast"": ""fp32"", ""input_cast"": ""fp32"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",205,205,1,4.665961373015307,43.93521154838062,20.16438241798158,19.806041033007205,22.499398607760668,24.96775851119311,19.315017038024962,30.129332095384598,0.005267386324703693,nan,19.30419921875,28.0,0.18645528477611992,21,8.191952380952381,6.429,8.546,8.192,3655.190476190476,3661.0,55.812,64.52380952380952,76.0,2048,2048,205,-1.0006884904045776e-10,0.5918481945991516,/home/jetson/jjyoo3/WNO_Sp2GNO_Benchmarks/checkpoints/sp2gno_burgers_base_s2048.pth,994,0.005204250570386648,0.005267384462058544,cache/burgers_s2048_k8_f64.pt,24,6,64,8,1,3,2.0,2.5.0a0+872d972e41.nv24.08,12.6,Orin,False,False,UNSET,UNSET
