field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_params,1661828
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,4.859658479690552
single_sample_latency_ms,283.3867073059082
avg_latency_ms,88.35898676226216
p50_latency_ms,87.77129650115967
p95_latency_ms,88.26355934143066
total_inference_time_s,27.523062467575073
latency_s_per_iteration,0.08878407247604862
throughput_samples_per_s,11.263281488577482
throughput_from_latency_samples_per_s,11.317467941213387
avg_total_loss,0.19475744610291815
avg_pressure_loss,0.011076270275178456
avg_vx_loss,0.0550227242852411
avg_vy_loss,0.05189876644121062
avg_vz_loss,0.04271661237843575
avg_power_w,15.72792537313433
median_power_w,15.849
peak_power_w,16.012
energy_j_total,429.1358910558221
energy_j_per_sample_est,1.3897035498426233
energy_j_per_sample_from_total,1.384309325986523
edp_j_s,0.12279279756401308
avg_gpu_util_pct,92.5223880597015
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,7.201492537313433
avg_ram_used_mb,3870.820895522388
peak_ram_used_mb,3889.0
ram_total_mb,7620.0
max_temp_c,57.656
peak_gpu_mem_mb,85.84228515625
predictions_path,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_full_bf16_r1/outputs/virso_predictions.npy
targets_path,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_full_bf16_r1/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_full_bf16_r1/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_full_bf16_r1/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_full_bf16_r1/logs/tegrastats_perturb_full_bf16_r1.log
log_file,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_full_bf16_r1/logs/virso_inference_perturb_full_bf16_r1.log
Tegrastats_time_stamps_count,134
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,463.1484375
cuda_mem_get_info_delta_from_program_start_mb,1274.1328125
cuda_mem_get_info_peak_used_mb,4130.33984375
