field,value
Tegrastats_time_stamps_count,100
elapsed_s,20.31499981880188
mean_dt_s,0.20520201837173616
power_source,VDD_IN/POM_5V_IN preferred; fallback sum/common rails
avg_power_w,17.052169999999997
median_power_w,17.298
peak_power_w,17.582
energy_j_total,346.3241888027191
avg_gpu_util_pct,91.87
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,7.925
avg_ram_used_mb,3735.61
peak_ram_used_mb,3751.0
ram_total_mb,7620.0
max_temp_c,54.343
