field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_params,1661828
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,5.660539865493774
single_sample_latency_ms,841.888427734375
avg_latency_ms,639.3261140392673
p50_latency_ms,654.723048210144
p95_latency_ms,669.7728753089905
total_inference_time_s,199.0076105594635
latency_s_per_iteration,0.6419600340627855
throughput_samples_per_s,1.557729370894446
throughput_from_latency_samples_per_s,1.5641469635613543
avg_total_loss,0.19449958827106223
avg_pressure_loss,0.011080947524357227
avg_vx_loss,0.05488257974145874
avg_vy_loss,0.051797836430130466
avg_vz_loss,0.0426999454416575
avg_power_w,8.08754291623578
median_power_w,8.065
peak_power_w,8.998
energy_j_total,1608.3594795453532
energy_j_per_sample_est,5.170577384762825
energy_j_per_sample_from_total,5.188256385630171
edp_j_s,3.305685146739734
avg_gpu_util_pct,38.265770423991725
peak_gpu_util_pct,75.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,32.87038952085488
avg_ram_used_mb,5651.6370217166495
peak_ram_used_mb,5715.0
ram_total_mb,7620.0
max_temp_c,56.218
peak_gpu_mem_mb,0.0
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/logs/tegrastats_completion_full_bf16_r5.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/logs/virso_inference_completion_full_bf16_r5.log
Tegrastats_time_stamps_count,967
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
collab_skip,1
elapsed_s,198.8659999370575
embed,1
inference_elapsed_wall_s,199.0076105594635
inference_end_wall_s,1781162330.3240187
inference_start_wall_s,1781162131.3164082
k_neighbors,30
max_mode,64
mean_dt_s,0.20586542436548394
model_checkpoint_name,sp2gno_final.pth
num_layers,10
power_source,VDD_IN/POM_5V_IN preferred; fallback sum/common rails
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5/reports
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_full_bf16_r5
run_ts,completion_full_bf16_r5
spatial,1
spectral,1
spectral_skip,1
width,48
