sample_count,ram_mb_mean,ram_mb_peak,swap_mb_peak,board_power_w_mean,board_power_w_peak,gpu_util_pct_mean,gpu_util_pct_peak,temp_gpu_c_mean,temp_gpu_c_peak,run_id,tegrastats_path
40,2166.925,2339.0,1998.0,9.657125,10.256,3.8,29.0,50.651974999999986,51.187,jetson_fno:burgers_fno_base_r1024_seed0_eager_fp32,results/jetson_fno/burgers_fno_base_r1024_seed0_eager_fp32_tegrastats.log
68,2525.985294117647,3110.0,1998.0,7.940205882352944,9.82,0.8088235294117647,21.0,52.01433823529408,53.625,jetson_fno:burgers_fno_base_r1024_seed0_torchscript_fp16,results/jetson_fno/burgers_fno_base_r1024_seed0_torchscript_fp16_tegrastats.log
42,2178.5476190476193,2357.0,1998.0,9.618309523809526,10.214,3.9047619047619047,60.0,50.69080952380949,51.093,jetson_fno:burgers_fno_base_r1024_seed0_torchscript_fp32,results/jetson_fno/burgers_fno_base_r1024_seed0_torchscript_fp32_tegrastats.log
66,2526.818181818182,3107.0,1992.0,7.939575757575756,9.737,1.0454545454545454,30.0,52.07681818181815,53.656,jetson_fno:burgers_fno_base_r2048_seed2_eager_fp16,results/jetson_fno/burgers_fno_base_r2048_seed2_eager_fp16_tegrastats.log
38,2166.0,2345.0,1992.0,9.74055263157895,10.748,5.421052631578948,62.0,50.76194736842105,51.125,jetson_fno:burgers_fno_base_r2048_seed2_eager_fp32,results/jetson_fno/burgers_fno_base_r2048_seed2_eager_fp32_tegrastats.log
68,2534.926470588235,3106.0,1992.0,7.925808823529414,9.696,0.6029411764705882,9.0,52.06529411764703,53.687,jetson_fno:burgers_fno_base_r2048_seed2_torchscript_fp16,results/jetson_fno/burgers_fno_base_r2048_seed2_torchscript_fp16_tegrastats.log
42,2183.2380952380954,2363.0,1992.0,9.696619047619047,10.83,3.619047619047619,29.0,50.81519047619046,51.375,jetson_fno:burgers_fno_base_r2048_seed2_torchscript_fp32,results/jetson_fno/burgers_fno_base_r2048_seed2_torchscript_fp32_tegrastats.log
66,2533.939393939394,3107.0,1992.0,7.938484848484851,9.737,1.1818181818181819,41.0,52.14871212121208,53.656,jetson_fno:burgers_fno_base_r4096_seed0_eager_fp16,results/jetson_fno/burgers_fno_base_r4096_seed0_eager_fp16_tegrastats.log
39,2173.7948717948716,2353.0,1992.0,10.018717948717953,12.146,6.102564102564102,37.0,50.86261538461538,51.625,jetson_fno:burgers_fno_base_r4096_seed0_eager_fp32,results/jetson_fno/burgers_fno_base_r4096_seed0_eager_fp32_tegrastats.log
68,2536.073529411765,3110.0,1992.0,7.942029411764709,9.737,1.1029411764705883,38.0,52.20455882352937,53.843,jetson_fno:burgers_fno_base_r4096_seed0_torchscript_fp16,results/jetson_fno/burgers_fno_base_r4096_seed0_torchscript_fp16_tegrastats.log
42,2191.9761904761904,2371.0,1992.0,9.922214285714286,12.369,5.333333333333333,54.0,50.881285714285696,51.687,jetson_fno:burgers_fno_base_r4096_seed0_torchscript_fp32,results/jetson_fno/burgers_fno_base_r4096_seed0_torchscript_fp32_tegrastats.log
66,2542.9242424242425,3115.0,1992.0,7.960803030303034,9.778,0.42424242424242425,13.0,52.27516666666663,53.906,jetson_fno:burgers_fno_base_r512_seed2_eager_fp16,results/jetson_fno/burgers_fno_base_r512_seed2_eager_fp16_tegrastats.log
38,2187.6315789473683,2360.0,1992.0,9.633263157894737,10.107,5.342105263157895,65.0,50.8943947368421,51.406,jetson_fno:burgers_fno_base_r512_seed2_eager_fp32,results/jetson_fno/burgers_fno_base_r512_seed2_eager_fp32_tegrastats.log
68,2539.1323529411766,3105.0,1992.0,7.963882352941181,9.696,0.36764705882352944,9.0,52.33649999999995,53.906,jetson_fno:burgers_fno_base_r512_seed2_torchscript_fp16,results/jetson_fno/burgers_fno_base_r512_seed2_torchscript_fp16_tegrastats.log
42,2197.1666666666665,2375.0,1992.0,9.605023809523809,10.025,1.9523809523809523,17.0,51.01083333333331,51.437,jetson_fno:burgers_fno_base_r512_seed2_torchscript_fp32,results/jetson_fno/burgers_fno_base_r512_seed2_torchscript_fp32_tegrastats.log
34,2872.294117647059,3105.0,1377.0,6.512029411764703,6.676,1.3235294117647058,35.0,53.66226470588234,54.031,jetson_fno:burgers_fno_base_r8192_seed1_eager_fp16,results/jetson_fno/burgers_fno_base_r8192_seed1_eager_fp16_tegrastats.log
44,2911.75,3068.0,1377.0,7.415613636363636,11.859,13.659090909090908,99.0,53.77372727272725,55.093,jetson_fno:burgers_fno_base_r8192_seed1_eager_fp32,results/jetson_fno/burgers_fno_base_r8192_seed1_eager_fp32_tegrastats.log
36,2874.1388888888887,3091.0,1381.0,6.483472222222221,6.635,1.1111111111111112,27.0,53.833805555555536,54.218,jetson_fno:burgers_fno_base_r8192_seed1_torchscript_fp16,results/jetson_fno/burgers_fno_base_r8192_seed1_torchscript_fp16_tegrastats.log
48,2919.3125,3083.0,1379.0,7.214124999999998,11.9,10.0625,98.0,53.97618749999997,55.625,jetson_fno:burgers_fno_base_r8192_seed1_torchscript_fp32,results/jetson_fno/burgers_fno_base_r8192_seed1_torchscript_fp32_tegrastats.log
68,2511.8529411764707,3096.0,1999.0,8.007308823529415,9.737,0.2647058823529412,14.0,50.767999999999965,52.656,jetson_fno:burgers_fno_base_seed3_eager_fp16,results/jetson_fno/burgers_fno_base_seed3_eager_fp16_tegrastats.log
38,2074.3947368421054,2251.0,1999.0,9.77731578947369,10.789,5.315789473684211,34.0,48.908368421052614,49.5,jetson_fno:burgers_fno_base_seed3_eager_fp32,results/jetson_fno/burgers_fno_base_seed3_eager_fp32_tegrastats.log
68,2489.220588235294,3111.0,1999.0,7.916073529411767,9.655,1.4705882352941178,62.0,50.84472058823525,52.75,jetson_fno:burgers_fno_base_seed3_torchscript_fp16,results/jetson_fno/burgers_fno_base_seed3_torchscript_fp16_tegrastats.log
42,2099.3809523809523,2278.0,1999.0,9.695642857142857,10.83,3.2857142857142856,29.0,49.13283333333334,49.781,jetson_fno:burgers_fno_base_seed3_torchscript_fp32,results/jetson_fno/burgers_fno_base_seed3_torchscript_fp32_tegrastats.log
66,2550.2727272727275,3122.0,1992.0,7.9221515151515165,9.778,0.07575757575757576,4.0,52.57586363636361,54.25,jetson_fno:burgers_fno_large_seed0_eager_fp16,results/jetson_fno/burgers_fno_large_seed0_eager_fp16_tegrastats.log
42,2220.1190476190477,2406.0,1992.0,9.868738095238097,11.117,4.785714285714286,34.0,51.13647619047619,51.531,jetson_fno:burgers_fno_large_seed0_eager_fp32,results/jetson_fno/burgers_fno_large_seed0_eager_fp32_tegrastats.log
68,2553.220588235294,3117.0,1992.0,7.922102941176473,9.778,0.7794117647058824,16.0,52.602088235294076,54.218,jetson_fno:burgers_fno_large_seed0_torchscript_fp16,results/jetson_fno/burgers_fno_large_seed0_torchscript_fp16_tegrastats.log
44,2228.7727272727275,2396.0,1992.0,9.815409090909094,11.468,3.75,32.0,51.264431818181805,51.812,jetson_fno:burgers_fno_large_seed0_torchscript_fp32,results/jetson_fno/burgers_fno_large_seed0_torchscript_fp32_tegrastats.log
65,2535.753846153846,3104.0,1992.0,7.945138461538461,9.737,2.2615384615384615,75.0,52.5611692307692,54.25,jetson_fno:burgers_fno_small_seed2_eager_fp16,results/jetson_fno/burgers_fno_small_seed2_eager_fp16_tegrastats.log
38,2209.5789473684213,2379.0,1992.0,9.683026315789473,10.256,5.7105263157894735,57.0,51.24215789473683,51.656,jetson_fno:burgers_fno_small_seed2_eager_fp32,results/jetson_fno/burgers_fno_small_seed2_eager_fp32_tegrastats.log
68,2543.779411764706,3097.0,1992.0,7.909985294117647,9.737,0.6323529411764706,16.0,52.609529411764676,54.156,jetson_fno:burgers_fno_small_seed2_torchscript_fp16,results/jetson_fno/burgers_fno_small_seed2_torchscript_fp16_tegrastats.log
42,2224.595238095238,2403.0,1992.0,9.624761904761906,10.256,3.6666666666666665,61.0,51.326999999999984,51.687,jetson_fno:burgers_fno_small_seed2_torchscript_fp32,results/jetson_fno/burgers_fno_small_seed2_torchscript_fp32_tegrastats.log
69,2612.2608695652175,3142.0,1947.0,8.101028985507243,10.214,1.4057971014492754,31.0,52.9425217391304,54.156,jetson_fno:darcy_fno_base_modes12_seed1_eager_fp16,results/jetson_fno/darcy_fno_base_modes12_seed1_eager_fp16_tegrastats.log
43,2357.7906976744184,2565.0,1961.0,12.105302325581398,20.021,20.697674418604652,99.0,52.390581395348796,54.343,jetson_fno:darcy_fno_base_modes12_seed1_eager_fp32,results/jetson_fno/darcy_fno_base_modes12_seed1_eager_fp32_tegrastats.log
70,2608.5142857142855,3109.0,1943.0,7.980857142857144,9.902,1.1142857142857143,37.0,53.07504285714282,54.218,jetson_fno:darcy_fno_base_modes12_seed1_torchscript_fp16,results/jetson_fno/darcy_fno_base_modes12_seed1_torchscript_fp16_tegrastats.log
48,2377.8333333333335,2537.0,1943.0,11.658083333333336,19.859,18.1875,99.0,52.48077083333331,54.562,jetson_fno:darcy_fno_base_modes12_seed1_torchscript_fp32,results/jetson_fno/darcy_fno_base_modes12_seed1_torchscript_fp32_tegrastats.log
77,2688.6363636363635,3281.0,1943.0,8.010402597402592,10.256,1.5974025974025974,38.0,53.244389610389575,54.218,jetson_fno:darcy_fno_base_modes24_seed1_eager_fp16,results/jetson_fno/darcy_fno_base_modes24_seed1_eager_fp16_tegrastats.log
50,2461.44,2760.0,1943.0,12.49514,20.716,24.54,99.0,52.833319999999965,54.968,jetson_fno:darcy_fno_base_modes24_seed1_eager_fp32,results/jetson_fno/darcy_fno_base_modes24_seed1_eager_fp32_tegrastats.log
72,2657.1944444444443,3149.0,1943.0,7.9975000000000005,9.984,2.5416666666666665,75.0,53.33338888888884,54.156,jetson_fno:darcy_fno_base_modes24_seed1_torchscript_fp16,results/jetson_fno/darcy_fno_base_modes24_seed1_torchscript_fp16_tegrastats.log
51,2460.2156862745096,2630.0,1943.0,12.193607843137256,20.636,22.607843137254903,99.0,53.06394117647055,55.031,jetson_fno:darcy_fno_base_modes24_seed1_torchscript_fp32,results/jetson_fno/darcy_fno_base_modes24_seed1_torchscript_fp32_tegrastats.log
70,2664.0285714285715,3202.0,1942.0,7.998071428571426,9.984,0.45714285714285713,11.0,53.357642857142814,54.125,jetson_fno:darcy_fno_base_nocoords_seed2_eager_fp16,results/jetson_fno/darcy_fno_base_nocoords_seed2_eager_fp16_tegrastats.log
44,2454.318181818182,2668.0,1943.0,12.158,20.595,20.613636363636363,99.0,53.25597727272724,55.187,jetson_fno:darcy_fno_base_nocoords_seed2_eager_fp32,results/jetson_fno/darcy_fno_base_nocoords_seed2_eager_fp32_tegrastats.log
70,2647.2285714285713,3123.0,1942.0,7.9856714285714245,9.902,0.7571428571428571,20.0,53.42949999999995,54.218,jetson_fno:darcy_fno_base_nocoords_seed2_torchscript_fp16,results/jetson_fno/darcy_fno_base_nocoords_seed2_torchscript_fp16_tegrastats.log
48,2454.1666666666665,2608.0,1942.0,11.821729166666666,20.264,18.895833333333332,99.0,53.308208333333305,55.625,jetson_fno:darcy_fno_base_nocoords_seed2_torchscript_fp32,results/jetson_fno/darcy_fno_base_nocoords_seed2_torchscript_fp32_tegrastats.log
70,2657.942857142857,3171.0,1942.0,8.034657142857139,9.943,1.5571428571428572,37.0,53.49161428571425,54.156,jetson_fno:darcy_fno_base_pad0_seed1_eager_fp16,results/jetson_fno/darcy_fno_base_pad0_seed1_eager_fp16_tegrastats.log
48,2488.2291666666665,2686.0,1942.0,12.766437500000002,20.999,26.520833333333332,99.0,53.68777083333331,56.125,jetson_fno:darcy_fno_base_pad0_seed1_eager_fp32,results/jetson_fno/darcy_fno_base_pad0_seed1_eager_fp32_tegrastats.log
70,2645.4714285714285,3102.0,1941.0,8.024671428571427,9.984,2.2,71.0,53.60144285714283,54.187,jetson_fno:darcy_fno_base_pad0_seed1_torchscript_fp16,results/jetson_fno/darcy_fno_base_pad0_seed1_torchscript_fp16_tegrastats.log
52,2465.1346153846152,2618.0,1941.0,12.464499999999996,21.04,25.134615384615383,99.0,53.77190384615382,56.0,jetson_fno:darcy_fno_base_pad0_seed1_torchscript_fp32,results/jetson_fno/darcy_fno_base_pad0_seed1_torchscript_fp32_tegrastats.log
70,2653.7285714285713,3167.0,1941.0,7.992828571428569,9.943,1.457142857142857,57.0,53.60942857142853,54.125,jetson_fno:darcy_fno_base_pad15_seed0_eager_fp16,results/jetson_fno/darcy_fno_base_pad15_seed0_eager_fp16_tegrastats.log
48,2475.8541666666665,2688.0,1941.0,12.064874999999995,20.264,21.5,99.0,53.78479166666664,55.781,jetson_fno:darcy_fno_base_pad15_seed0_eager_fp32,results/jetson_fno/darcy_fno_base_pad15_seed0_eager_fp32_tegrastats.log
70,2647.7571428571428,3116.0,1941.0,7.968271428571429,9.943,0.9428571428571428,46.0,53.71434285714281,54.156,jetson_fno:darcy_fno_base_pad15_seed0_torchscript_fp16,results/jetson_fno/darcy_fno_base_pad15_seed0_torchscript_fp16_tegrastats.log
48,2468.5208333333335,2626.0,1941.0,11.874541666666664,20.102,20.5625,99.0,53.84718749999998,55.968,jetson_fno:darcy_fno_base_pad15_seed0_torchscript_fp32,results/jetson_fno/darcy_fno_base_pad15_seed0_torchscript_fp32_tegrastats.log
70,2654.9857142857145,3149.0,1941.0,8.003242857142851,9.943,0.7,19.0,53.74161428571425,54.281,jetson_fno:darcy_fno_base_r141_seed0_eager_fp16,results/jetson_fno/darcy_fno_base_r141_seed0_eager_fp16_tegrastats.log
45,2468.7555555555555,2683.0,1941.0,12.095111111111107,20.192,20.68888888888889,99.0,53.955155555555535,55.968,jetson_fno:darcy_fno_base_r141_seed0_eager_fp32,results/jetson_fno/darcy_fno_base_r141_seed0_eager_fp32_tegrastats.log
70,2631.214285714286,3076.0,1941.0,7.985057142857142,9.943,1.1857142857142857,32.0,53.82017142857139,54.218,jetson_fno:darcy_fno_base_r141_seed0_torchscript_fp16,results/jetson_fno/darcy_fno_base_r141_seed0_torchscript_fp16_tegrastats.log
48,2466.75,2622.0,1941.0,11.783375,20.021,20.083333333333332,99.0,54.08229166666664,56.218,jetson_fno:darcy_fno_base_r141_seed0_torchscript_fp32,results/jetson_fno/darcy_fno_base_r141_seed0_torchscript_fp32_tegrastats.log
70,2657.6285714285714,3146.0,1940.0,7.991085714285712,9.943,0.7142857142857143,26.0,53.94071428571423,54.5,jetson_fno:darcy_fno_base_r211_seed1_eager_fp16,results/jetson_fno/darcy_fno_base_r211_seed1_eager_fp16_tegrastats.log
57,2532.9824561403507,2719.0,1940.0,13.691754385964915,21.282,35.64912280701754,99.0,54.73921052631576,56.843,jetson_fno:darcy_fno_base_r211_seed1_eager_fp32,results/jetson_fno/darcy_fno_base_r211_seed1_eager_fp32_tegrastats.log
70,2642.7285714285713,3073.0,1940.0,7.988771428571426,9.902,1.5,26.0,54.0420714285714,54.656,jetson_fno:darcy_fno_base_r211_seed1_torchscript_fp16,results/jetson_fno/darcy_fno_base_r211_seed1_torchscript_fp16_tegrastats.log
58,2517.155172413793,2652.0,1940.0,13.437793103448273,21.49,33.06896551724138,99.0,54.89887931034479,57.437,jetson_fno:darcy_fno_base_r211_seed1_torchscript_fp32,results/jetson_fno/darcy_fno_base_r211_seed1_torchscript_fp32_tegrastats.log
71,2699.4084507042253,3135.0,1940.0,8.006535211267602,10.025,1.7464788732394365,33.0,54.4071830985915,55.406,jetson_fno:darcy_fno_base_r281_seed1_eager_fp16,results/jetson_fno/darcy_fno_base_r281_seed1_eager_fp16_tegrastats.log
80,2651.85,2820.0,1940.0,16.048149999999996,21.732,53.275,99.0,55.98594999999996,58.343,jetson_fno:darcy_fno_base_r281_seed1_eager_fp32,results/jetson_fno/darcy_fno_base_r281_seed1_eager_fp32_tegrastats.log
70,2686.157142857143,3062.0,1940.0,7.996671428571427,9.984,1.2142857142857142,22.0,54.64921428571425,55.875,jetson_fno:darcy_fno_base_r281_seed1_torchscript_fp16,results/jetson_fno/darcy_fno_base_r281_seed1_torchscript_fp16_tegrastats.log
80,2663.8,2761.0,1940.0,15.836125000000004,21.853,50.8625,99.0,56.58162499999995,58.843,jetson_fno:darcy_fno_base_r281_seed1_torchscript_fp32,results/jetson_fno/darcy_fno_base_r281_seed1_torchscript_fp32_tegrastats.log
38,3130.3684210526317,3430.0,1418.0,6.563973684210523,6.872,1.394736842105263,29.0,56.91989473684208,57.25,jetson_fno:darcy_fno_base_r421_seed1_eager_fp16,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp16_tegrastats.log
137,3237.8467153284673,3388.0,1419.0,17.14940145985402,21.859,70.55474452554745,99.0,57.83356934306564,61.0,jetson_fno:darcy_fno_base_r421_seed1_eager_fp32,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp32_tegrastats.log
37,3163.810810810811,3408.0,1418.0,6.588027027027024,6.748,0.2972972972972973,6.0,59.16083783783781,59.687,jetson_fno:darcy_fno_base_r421_seed1_torchscript_fp16,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp16_tegrastats.log
137,3315.3284671532847,3393.0,1418.0,16.84148175182482,21.824,68.83941605839416,99.0,60.2713138686131,63.375,jetson_fno:darcy_fno_base_r421_seed1_torchscript_fp32,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp32_tegrastats.log
70,2872.885714285714,3454.0,1939.0,8.082099999999999,10.148,1.4285714285714286,43.0,57.156785714285675,59.156,jetson_fno:darcy_fno_base_r85_seed2_eager_fp16,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp16_tegrastats.log
43,2593.5116279069766,2810.0,1940.0,11.169348837209302,16.784,16.41860465116279,80.0,55.730674418604636,57.031,jetson_fno:darcy_fno_base_r85_seed2_eager_fp32,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp32_tegrastats.log
71,2846.211267605634,3395.0,1939.0,8.062366197183099,9.902,1.2253521126760563,36.0,56.88038028169011,58.968,jetson_fno:darcy_fno_base_r85_seed2_torchscript_fp16,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp16_tegrastats.log
45,2574.488888888889,2748.0,1939.0,11.009133333333333,17.488,13.755555555555556,98.0,55.502999999999986,57.406,jetson_fno:darcy_fno_base_r85_seed2_torchscript_fp32,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp32_tegrastats.log
70,2596.9857142857145,3188.0,1986.0,7.962700000000002,9.861,0.7,33.0,52.74211428571426,54.218,jetson_fno:darcy_fno_base_seed0_eager_fp16,results/jetson_fno/darcy_fno_base_seed0_eager_fp16_tegrastats.log
46,2306.413043478261,2568.0,1992.0,11.925804347826094,20.143,21.17391304347826,99.0,51.849456521739114,53.718,jetson_fno:darcy_fno_base_seed0_eager_fp32,results/jetson_fno/darcy_fno_base_seed0_eager_fp32_tegrastats.log
70,2602.557142857143,3127.0,1961.0,7.96567142857143,9.778,1.2142857142857142,21.0,52.90499999999995,54.156,jetson_fno:darcy_fno_base_seed0_torchscript_fp16,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp16_tegrastats.log
50,2338.8,2509.0,1986.0,11.8924,19.243,25.18,99.0,52.120219999999975,54.093,jetson_fno:darcy_fno_base_seed0_torchscript_fp32,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp32_tegrastats.log
99,3016.686868686869,3868.0,1940.0,8.269313131313131,10.338,1.3838383838383839,52.0,57.014434343434296,58.625,jetson_fno:darcy_fno_large_seed0_eager_fp16,results/jetson_fno/darcy_fno_large_seed0_eager_fp16_tegrastats.log
89,3118.955056179775,3685.0,1940.0,14.41193258426966,21.45,39.89887640449438,99.0,56.218730337078604,58.406,jetson_fno:darcy_fno_large_seed0_eager_fp32,results/jetson_fno/darcy_fno_large_seed0_eager_fp32_tegrastats.log
83,2723.734939759036,3704.0,1940.0,8.052445783132528,10.173,1.4096385542168675,45.0,57.12874698795176,58.468,jetson_fno:darcy_fno_large_seed0_torchscript_fp16,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp16_tegrastats.log
79,2610.493670886076,3133.0,1940.0,14.780227848101266,21.49,42.9873417721519,99.0,56.79393670886072,59.0,jetson_fno:darcy_fno_large_seed0_torchscript_fp32,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp32_tegrastats.log
68,2702.5588235294117,3206.0,1940.0,8.015897058823526,9.902,1.5441176470588236,42.0,56.92745588235291,58.281,jetson_fno:darcy_fno_small_seed4_eager_fp16,results/jetson_fno/darcy_fno_small_seed4_eager_fp16_tegrastats.log
44,2477.6363636363635,2646.0,1940.0,11.527295454545454,18.189,19.795454545454547,98.0,56.25529545454544,57.937,jetson_fno:darcy_fno_small_seed4_eager_fp32,results/jetson_fno/darcy_fno_small_seed4_eager_fp32_tegrastats.log
70,2705.542857142857,3195.0,1939.0,8.014257142857144,9.943,1.4285714285714286,36.0,56.78222857142854,58.0,jetson_fno:darcy_fno_small_seed4_torchscript_fp16,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp16_tegrastats.log
