run_id,source_group,experiment_name,dataset,model_family,variant_type,backend,precision,batch_size,mode,params,train_resolution,input_resolution,mean_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms,cuda_peak_allocated_mb,input_bank,source,sample_index,notes,bank_meta_dataset,bank_meta_resolution,bank_meta_num_samples,synthetic_frontier,synthetic_from,soft_infeasible_200ms,soft_infeasible_500ms,soft_infeasible_1000ms,json_path,tegrastats_path
jetson_fno:darcy_fno_base_r421_seed1_eager_fp32,jetson_fno,darcy_fno_base_r421_seed1_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,421x421,421x421,78.67981235845946,78.61402141861618,79.52222705353051,79.91942297667265,78.11239000875503,79.95523407589644,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/checkpoints/darcy_fno_base_r421_seed1_best.pt,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp32.json,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp32_tegrastats.log
jetson_fno:darcy_fno_base_r421_seed1_torchscript_fp32,jetson_fno,darcy_fno_base_r421_seed1_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,421x421,421x421,75.70075911469758,75.58538601733744,76.27771096304059,76.9485819619149,75.14916302170604,78.23393307626247,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_base_r421_seed1.ts,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp32_tegrastats.log
jetson_fno:darcy_fno_base_r85_seed2_eager_fp32,jetson_fno,darcy_fno_base_r85_seed2_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,85x85,85x85,6.7119838343933225,6.522180512547493,7.302953861653805,9.850353002548218,6.399152800440788,10.063223075121641,,artifacts/benchmark_inputs/darcy_r85_bank.pt,artifacts/checkpoints/darcy_fno_base_r85_seed2_best.pt,0,,darcy,85x85,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp32.json,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp32_tegrastats.log
jetson_fno:darcy_fno_base_r85_seed2_torchscript_fp32,jetson_fno,darcy_fno_base_r85_seed2_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,85x85,85x85,5.331521583721042,5.3300196304917336,5.353300832211971,5.370644852519035,5.306771025061607,5.4251099936664104,,artifacts/benchmark_inputs/darcy_r85_bank.pt,artifacts/torchscript/darcy_fno_base_r85_seed2.ts,0,,darcy,85x85,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp32_tegrastats.log
jetson_fno:darcy_fno_base_seed0_eager_fp32,jetson_fno,darcy_fno_base_seed0_eager_fp32,darcy,FNO,scale,eager,fp32,1,eager,,141x141,141x141,8.254389152862132,8.03603557869792,9.342198260128498,9.936678223311901,7.993362843990326,10.85468614473939,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_base_seed0_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_seed0_eager_fp32.json,results/jetson_fno/darcy_fno_base_seed0_eager_fp32_tegrastats.log
jetson_fno:darcy_fno_base_seed0_torchscript_fp32,jetson_fno,darcy_fno_base_seed0_torchscript_fp32,darcy,FNO,scale,torchscript,fp32,1,torchscript,,141x141,141x141,8.904572753235698,7.656202418729663,11.886649765074253,14.046515338122845,7.48010165989399,14.516896102577448,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp32_tegrastats.log
jetson_fno:darcy_fno_large_seed0_eager_fp32,jetson_fno,darcy_fno_large_seed0_eager_fp32,darcy,FNO,scale,eager,fp32,1,eager,,141x141,141x141,29.074183008633554,28.485415503382683,32.0917721837759,36.388276144862175,28.26350601390004,41.58710828050971,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_large_seed0_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_large_seed0_eager_fp32.json,results/jetson_fno/darcy_fno_large_seed0_eager_fp32_tegrastats.log
jetson_fno:darcy_fno_large_seed0_torchscript_fp32,jetson_fno,darcy_fno_large_seed0_torchscript_fp32,darcy,FNO,scale,torchscript,fp32,1,torchscript,,141x141,141x141,28.187304330058396,27.65400242060423,29.496407136321068,39.03206391260028,27.519134804606438,40.25782598182559,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp32.json,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp32_tegrastats.log
jetson_fno:darcy_fno_small_seed4_eager_fp32,jetson_fno,darcy_fno_small_seed4_eager_fp32,darcy,FNO,scale,eager,fp32,1,eager,,141x141,141x141,7.449897895567119,7.364301476627588,7.422030903398991,8.607408963143826,7.302539888769388,14.654808677732944,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_small_seed4_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_small_seed4_eager_fp32.json,results/jetson_fno/darcy_fno_small_seed4_eager_fp32_tegrastats.log
jetson_fno:darcy_fno_small_seed4_torchscript_fp32,jetson_fno,darcy_fno_small_seed4_torchscript_fp32,darcy,FNO,scale,torchscript,fp32,1,torchscript,,141x141,141x141,6.933295712806284,6.8001586478203535,6.999619770795107,10.532070882618427,6.749853026121855,14.053001068532467,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_small_seed4.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp32.json,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp32_tegrastats.log
jetson_fno:smoke_burgers_base_eager_fp32,jetson_fno,smoke_burgers_base_eager_fp32,burgers,unknown,scale,eager,fp32,1,eager,,2048,2048,5.031693773344159,4.931869683787227,5.261240992695093,5.261240992695093,4.793576896190643,5.3359949961304665,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/checkpoints/burgers_fno_base_seed3_best.pt,0,,burgers,2048,8,False,,False,False,False,results/jetson_fno/smoke_burgers_base_eager_fp32.json,
jetson_fno:smoke_burgers_base_ts_fp32,jetson_fno,smoke_burgers_base_ts_fp32,burgers,unknown,scale,torchscript,fp32,1,torchscript,,2048,2048,3.4658178221434355,3.4046322107315063,3.6359988152980804,3.6359988152980804,3.3223573118448257,3.6483840085566044,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,0,,burgers,2048,8,False,,False,False,False,results/jetson_fno/smoke_burgers_base_ts_fp32.json,
jetson_fno_frontier:burgers_base_r4096_on_8192_eager_fp32,jetson_fno_frontier,burgers_base_r4096_on_8192_eager_fp32,burgers,unknown,frontier,eager,fp32,1,eager,,4096,8192,4.820147040300071,4.815591033548117,4.886200651526451,4.914714954793453,4.748533014208078,4.977948032319546,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,artifacts/checkpoints/burgers_fno_base_r4096_seed0_best.pt,0,,burgers,8192,8,False,,False,False,False,results/jetson_fno_frontier/burgers_base_r4096_on_8192_eager_fp32.json,results/jetson_fno_frontier/burgers_base_r4096_on_8192_eager_fp32_tegrastats.log
jetson_fno_frontier:burgers_base_r4096_on_8192_torchscript_fp32,jetson_fno_frontier,burgers_base_r4096_on_8192_torchscript_fp32,burgers,unknown,frontier,torchscript,fp32,1,torchscript,,4096,8192,4.167245281860232,4.037551116198301,4.430091008543968,7.166272960603237,4.01676632463932,8.260515052825212,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,artifacts/torchscript/burgers_fno_base_r4096_seed0.ts,0,,burgers,8192,8,False,,False,False,False,results/jetson_fno_frontier/burgers_base_r4096_on_8192_torchscript_fp32.json,results/jetson_fno_frontier/burgers_base_r4096_on_8192_torchscript_fp32_tegrastats.log
jetson_fno_frontier:darcy_base_r281_on_421_eager_fp32,jetson_fno_frontier,darcy_base_r281_on_421_eager_fp32,darcy,unknown,frontier,eager,fp32,1,eager,,281x281,421x421,84.8663833970204,83.39967275969684,94.46882037445903,95.82169400528073,82.40316063165665,96.58520622178912,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/checkpoints/darcy_fno_base_r281_seed1_best.pt,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_frontier/darcy_base_r281_on_421_eager_fp32.json,results/jetson_fno_frontier/darcy_base_r281_on_421_eager_fp32_tegrastats.log
jetson_fno_frontier:darcy_base_r281_on_421_torchscript_fp32,jetson_fno_frontier,darcy_base_r281_on_421_torchscript_fp32,darcy,unknown,frontier,torchscript,fp32,1,torchscript,,281x281,421x421,84.31983041577041,81.62849652580917,94.4732348434627,118.78654081374407,80.01844491809607,128.36380116641521,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_frontier/darcy_base_r281_on_421_torchscript_fp32.json,results/jetson_fno_frontier/darcy_base_r281_on_421_torchscript_fp32_tegrastats.log
jetson_fno_frontier:darcy_large_r141_on_421_eager_fp32,jetson_fno_frontier,darcy_large_r141_on_421_eager_fp32,darcy,unknown,frontier,eager,fp32,1,eager,,141x141,421x421,202.70557341631502,200.7477784063667,211.85931004583836,212.5103399157524,198.38199391961098,215.79252369701862,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/checkpoints/darcy_fno_large_seed0_best.pt,0,,darcy,421x421,8,False,,True,False,False,results/jetson_fno_frontier/darcy_large_r141_on_421_eager_fp32.json,results/jetson_fno_frontier/darcy_large_r141_on_421_eager_fp32_tegrastats.log
jetson_fno_frontier:darcy_large_r141_on_421_torchscript_fp32,jetson_fno_frontier,darcy_large_r141_on_421_torchscript_fp32,darcy,unknown,frontier,torchscript,fp32,1,torchscript,,141x141,421x421,197.18268633354455,195.37197472527623,206.76135597750545,208.69482308626175,192.705811932683,209.21887084841728,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_frontier/darcy_large_r141_on_421_torchscript_fp32.json,results/jetson_fno_frontier/darcy_large_r141_on_421_torchscript_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_base_r281_on_561_ts_fp32,jetson_fno_oom_frontier,darcy_base_r281_on_561_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,281x281,561x561,93.36187532171607,92.79851173050702,96.29564918577671,96.29564918577671,92.36905816942453,96.98652010411024,,artifacts/benchmark_inputs/frontier_synth/darcy_r561_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,561x561,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,False,False,False,results/jetson_fno_oom_frontier/darcy_base_r281_on_561_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_base_r281_on_561_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_base_r281_on_701_ts_fp32,jetson_fno_oom_frontier,darcy_base_r281_on_701_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,281x281,701x701,233.56095477938652,233.61807642504573,236.83911003172398,236.83911003172398,231.272688601166,237.62473464012146,,artifacts/benchmark_inputs/frontier_synth/darcy_r701_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,701x701,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,False,False,results/jetson_fno_oom_frontier/darcy_base_r281_on_701_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_base_r281_on_701_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_base_r281_on_841_ts_fp32,jetson_fno_oom_frontier,darcy_base_r281_on_841_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,281x281,841x841,223.26016309671104,222.14722447097301,226.59224970266223,226.59224970266223,221.33361408486962,226.64988366886973,,artifacts/benchmark_inputs/frontier_synth/darcy_r841_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,841x841,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,False,False,results/jetson_fno_oom_frontier/darcy_base_r281_on_841_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_base_r281_on_841_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_base_r281_on_981_ts_fp32,jetson_fno_oom_frontier,darcy_base_r281_on_981_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,281x281,981x981,273.57363370247185,272.6091912481934,277.6371482759714,277.6371482759714,271.8214690685272,278.9179561659694,,artifacts/benchmark_inputs/frontier_synth/darcy_r981_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,981x981,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,False,False,results/jetson_fno_oom_frontier/darcy_base_r281_on_981_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_base_r281_on_981_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_large_r141_on_561_ts_fp32,jetson_fno_oom_frontier,darcy_large_r141_on_561_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,141x141,561x561,343.3198238024488,342.8233398590237,347.37228974699974,347.37228974699974,341.133204754442,347.4548840895295,,artifacts/benchmark_inputs/frontier_synth/darcy_r561_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,561x561,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,False,False,results/jetson_fno_oom_frontier/darcy_large_r141_on_561_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_large_r141_on_561_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_large_r141_on_701_ts_fp32,jetson_fno_oom_frontier,darcy_large_r141_on_701_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,141x141,701x701,369.3617722718045,368.37550485506654,373.0147290043533,373.0147290043533,366.1749209277332,373.0941549874842,,artifacts/benchmark_inputs/frontier_synth/darcy_r701_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,701x701,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,False,False,results/jetson_fno_oom_frontier/darcy_large_r141_on_701_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_large_r141_on_701_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_large_r141_on_841_ts_fp32,jetson_fno_oom_frontier,darcy_large_r141_on_841_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,141x141,841x841,718.7584424391389,719.1967805847526,721.4368241839111,721.4368241839111,715.0358436629176,721.8956556171179,,artifacts/benchmark_inputs/frontier_synth/darcy_r841_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,841x841,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,True,False,results/jetson_fno_oom_frontier/darcy_large_r141_on_841_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_large_r141_on_841_ts_fp32_tegrastats.log
jetson_fno_oom_frontier:darcy_large_r141_on_981_ts_fp32,jetson_fno_oom_frontier,darcy_large_r141_on_981_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,141x141,981x981,1044.5949913701043,1044.4974931888282,1045.6262310035527,1045.6262310035527,1043.8604862429202,1046.8022748827934,,artifacts/benchmark_inputs/frontier_synth/darcy_r981_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,981x981,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,True,True,True,results/jetson_fno_oom_frontier/darcy_large_r141_on_981_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_large_r141_on_981_ts_fp32_tegrastats.log
jetson_fno_sustained:burgers_base_ts_fp32_sustained,jetson_fno_sustained,burgers_base_ts_fp32_sustained,burgers,unknown,sustained,torchscript,fp32,1,torchscript,,2048,2048,3.2732041898183524,3.2136046793311834,3.602961078286171,4.880663938820362,3.092288039624691,7.127613760530949,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,0,,burgers,2048,8,False,,False,False,False,results/jetson_fno_sustained/burgers_base_ts_fp32_sustained.json,results/jetson_fno_sustained/burgers_base_ts_fp32_sustained_tegrastats.log
jetson_fno_sustained:darcy_base_ts_fp32_sustained,jetson_fno_sustained,darcy_base_ts_fp32_sustained,darcy,unknown,sustained,torchscript,fp32,1,torchscript,,141x141,141x141,7.686195083707571,7.509483024477959,8.698351681232452,11.43504586070776,7.469161879271269,15.00850124284625,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_sustained/darcy_base_ts_fp32_sustained.json,results/jetson_fno_sustained/darcy_base_ts_fp32_sustained_tegrastats.log
jetson_fno_sustained:darcy_large_ts_fp32_sustained,jetson_fno_sustained,darcy_large_ts_fp32_sustained,darcy,unknown,sustained,torchscript,fp32,1,torchscript,,141x141,141x141,28.70738641358912,28.096059570088983,31.725692097097635,39.879961870610714,27.832067105919123,45.103135984390974,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_sustained/darcy_large_ts_fp32_sustained.json,results/jetson_fno_sustained/darcy_large_ts_fp32_sustained_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s0,jetson_fno_samples,burgers_base_ts_fp32_s0,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.3195640705525875,3.2499616499990225,3.638362046331167,3.826785832643509,3.167686052620411,4.587424919009209,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,0,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s0.json,results/jetson_fno_samples/burgers_base_ts_fp32_s0_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s1,jetson_fno_samples,burgers_base_ts_fp32_s1,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.2625812059268355,3.262682119384408,3.3321399241685867,3.361293114721775,3.160518128424883,3.3983509056270123,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,1,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s1.json,results/jetson_fno_samples/burgers_base_ts_fp32_s1_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s2,jetson_fno_samples,burgers_base_ts_fp32_s2,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.107190579175949,3.0982266180217266,3.1888061203062534,3.3138361759483814,3.028831910341978,3.3286199904978275,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,2,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s2.json,results/jetson_fno_samples/burgers_base_ts_fp32_s2_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s3,jetson_fno_samples,burgers_base_ts_fp32_s3,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.2650963868945837,3.2524398993700743,3.403502982109785,3.5283397883176804,3.162213135510683,3.6251116544008255,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,3,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s3.json,results/jetson_fno_samples/burgers_base_ts_fp32_s3_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s4,jetson_fno_samples,burgers_base_ts_fp32_s4,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.2711169542744756,3.264104947447777,3.3487481996417046,3.3896779641509056,3.180901985615492,3.402095288038254,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,4,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s4.json,results/jetson_fno_samples/burgers_base_ts_fp32_s4_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s5,jetson_fno_samples,burgers_base_ts_fp32_s5,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.267095861956477,3.266664920374751,3.338028211146593,3.3573880791664124,3.171428106725216,3.3718529157340527,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,5,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s5.json,results/jetson_fno_samples/burgers_base_ts_fp32_s5_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s6,jetson_fno_samples,burgers_base_ts_fp32_s6,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.278462141752243,3.264873055741191,3.37937381118536,3.4666405990719795,3.1372508965432644,3.8979859091341496,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,6,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s6.json,results/jetson_fno_samples/burgers_base_ts_fp32_s6_tegrastats.log
jetson_fno_samples:burgers_base_ts_fp32_s7,jetson_fno_samples,burgers_base_ts_fp32_s7,burgers,unknown,sample_variance,torchscript,fp32,1,torchscript,,2048,2048,3.18771218881011,3.13350697979331,3.237319178879261,4.153197165578604,3.040415234863758,6.022938992828131,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,7,,burgers,2048,8,False,,False,False,False,results/jetson_fno_samples/burgers_base_ts_fp32_s7.json,results/jetson_fno_samples/burgers_base_ts_fp32_s7_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s0,jetson_fno_samples,darcy_base_ts_fp32_s0,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.871884391643107,7.509352406486869,9.172894060611725,11.205842718482018,7.455446291714907,13.44750402495265,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s0.json,results/jetson_fno_samples/darcy_base_ts_fp32_s0_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s1,jetson_fno_samples,darcy_base_ts_fp32_s1,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.653133082203567,7.484343601390719,8.338810876011848,9.721108246594667,7.460341788828373,13.158244080841541,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,1,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s1.json,results/jetson_fno_samples/darcy_base_ts_fp32_s1_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s2,jetson_fno_samples,darcy_base_ts_fp32_s2,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.646708902902901,7.488502888008952,7.802724372595549,11.467387899756432,7.468982134014368,11.837002821266651,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,2,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s2.json,results/jetson_fno_samples/darcy_base_ts_fp32_s2_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s3,jetson_fno_samples,darcy_base_ts_fp32_s3,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.675844733603299,7.49792717397213,7.915657013654709,12.564584612846375,7.46901286765933,14.039366040378809,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,3,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s3.json,results/jetson_fno_samples/darcy_base_ts_fp32_s3_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s4,jetson_fno_samples,darcy_base_ts_fp32_s4,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.68412203527987,7.499126717448235,8.316151797771454,10.828031692653894,7.468725088983774,13.47284484654665,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,4,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s4.json,results/jetson_fno_samples/darcy_base_ts_fp32_s4_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s5,jetson_fno_samples,darcy_base_ts_fp32_s5,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.590591544285417,7.509669754654169,7.832674775272608,8.937426377087831,7.472373079508543,9.2302062548697,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,5,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s5.json,results/jetson_fno_samples/darcy_base_ts_fp32_s5_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s6,jetson_fno_samples,darcy_base_ts_fp32_s6,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.560739880427718,7.494501071050763,7.830243092030287,8.477117866277695,7.471667602658272,9.245757013559341,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,6,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s6.json,results/jetson_fno_samples/darcy_base_ts_fp32_s6_tegrastats.log
jetson_fno_samples:darcy_base_ts_fp32_s7,jetson_fno_samples,darcy_base_ts_fp32_s7,darcy,unknown,sample_variance,torchscript,fp32,1,torchscript,,141x141,141x141,7.593778278678656,7.503862027078867,8.01421795040369,8.776105009019375,7.473459932953119,9.353762026876211,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,7,,darcy,141x141,8,False,,False,False,False,results/jetson_fno_samples/darcy_base_ts_fp32_s7.json,results/jetson_fno_samples/darcy_base_ts_fp32_s7_tegrastats.log
jetson_fno_profile_nsys:burgers_base_ts_fp32,jetson_fno_profile_nsys,burgers_base_ts_fp32,burgers,unknown,scale,torchscript,fp32,1,torchscript,,2048,2048,5.303853300089638,5.266788648441434,5.539405159652233,5.579118151217699,5.17888180911541,5.654481239616871,11.77783203125,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,0,nsys representative profile,burgers,2048,8,False,,False,False,False,results/jetson_fno_profile_nsys/burgers_base_ts_fp32.json,results/jetson_fno_profile_nsys/burgers_base_ts_fp32_tegrastats.log
