run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,nvsmi_samples,gpu_power_mean_w,gpu_power_median_w,gpu_power_min_w,gpu_power_max_w,gpu_power_p95_w,gpu_mem_used_mean_mb,gpu_mem_used_peak_mb,gpu_temp_peak_c,gpu_util_mean_pct,gpu_util_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_darcy_small_r141_fp32_strict_rep2,sp2gno_darcy_small_r141,<REPO>/results/gh200_fp32_20260715/sp2gno/sp2gno_darcy_small_r141_fp32_strict_rep2,success,darcy,fp32_strict,2,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,70658,"{""precision_mode"": ""fp32_strict"", ""model_cast"": ""fp32"", ""input_cast"": ""fp32"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",200,16400,82,120.83938719099388,135.71733837146013,7.323245648465051,7.266327156685293,7.593563164118677,7.654780249577016,7.082571042701602,12.522284872829914,0.012642472051084042,nan,232.60888671875,250.0,1.917435704514336,603,260.2292703150912,123.55,265.04,260.2292703150912,974.4494195688226,975.0,33.0,75.2089552238806,77.0,603,260.2292703150912,261.34,123.55,265.04,263.11,974.4494195688226,975.0,33.0,75.2089552238806,77.0,141,19881,200,7.499073028564453,4.499995708465576,<WORK>/edge/checkpoints/sp2gno_darcy_small_r141.pth,994,0.012385332956910133,0.01264247763901949,<JETSON_HPC>/VirSO/sp2gno/sp2gno_new_benchmarks_june_2026/cache/darcy_s141_k20_f64.pt,13,6,64,20,1,20,120.0,2.11.0+cu128,12.8,NVIDIA GH200 120GB,False,False,UNSET,expandable_segments:True
