tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1144,12.263207167832167,11.164,12.412,12.263,3893.013986013986,3901.0,66.562,55.33304195804196,60.0
