field,value
run_ts,allocaudit_layer2_fp32_one
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_layer2_fp32_one
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_layer2_fp32_one/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_checkpoint_name,best_model_2_layer.pth
model_params,256460
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_samples,1
input_dim,102
output_dim,4
num_layers,2
width,48
max_mode,40
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.651102304458618
single_sample_latency_ms,327.5430202484131
avg_latency_ms,327.5430202484131
p50_latency_ms,327.5430202484131
p95_latency_ms,327.5430202484131
total_inference_time_s,0.3321537971496582
inference_start_wall_s,1781293226.2634194
inference_end_wall_s,1781293226.5955732
inference_elapsed_wall_s,0.3321537971496582
latency_s_per_iteration,0.3321537971496582
avg_total_loss,0.09721973631531
avg_pressure_loss,0.013730381615459919
avg_vx_loss,0.019921211525797844
avg_vy_loss,0.02140205353498459
avg_vz_loss,0.017102282494306564
peak_gpu_mem_mb,103.53515625
cuda_peak_alloc_mb,103.53515625
cuda_peak_reserved_mb,146.0
cuda_mem_get_info_peak_used_mb,4225.59765625
cuda_mem_get_info_delta_from_program_start_mb,387.4296875
cuda_mem_get_info_delta_from_after_model_load_mb,289.703125
