tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1143,13.665128608923885,12.045,13.961,13.665,3739.211723534558,3752.0,69.187,62.2405949256343,65.0
