tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1145,17.55913100436681,13.961,18.051,17.559,3888.3982532751093,3902.0,74.281,98.79825327510918,99.0
