field,value
run_ts,prec_spectral_fp32_strict
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/best_model_spectral.pth
model_checkpoint_name,best_model_spectral.pth
model_params,1584782
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,0
collab_skip,1
spectral_skip,1
dataset_build_time_s,6.26710319519043
single_sample_latency_ms,226.26304626464844
avg_latency_ms,18.61889131607548
p50_latency_ms,16.477346420288086
p95_latency_ms,28.30747365951538
total_inference_time_s,5.884519100189209
inference_start_wall_s,1781307414.6147625
inference_end_wall_s,1781307420.4992816
inference_elapsed_wall_s,5.884519100189209
latency_s_per_iteration,0.018982319678029706
avg_total_loss,0.04538138984822698
avg_pressure_loss,0.005531021428384608
avg_vx_loss,0.010204133760905074
avg_vy_loss,0.009447210438309176
avg_vz_loss,0.00727166244459729
peak_gpu_mem_mb,29.26416015625
cuda_peak_alloc_mb,29.26416015625
cuda_peak_reserved_mb,52.0
cuda_mem_get_info_peak_used_mb,4411.4921875
cuda_mem_get_info_delta_from_program_start_mb,1025.21484375
cuda_mem_get_info_delta_from_after_model_load_mb,238.9140625
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 4233.60546875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3386.27734375}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3989.734375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3630.1484375}, {""tag"": ""after_model_load"", ""alloc_mb"": 6.0634765625, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.0634765625, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3447.3046875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4172.578125}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 6.0634765625, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.0634765625, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3447.3046875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4172.578125}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 6.0634765625, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.0634765625, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3447.3046875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4172.578125}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 21.11376953125, ""reserved_mb"": 52.0, ""max_alloc_mb"": 28.697265625, ""max_reserved_mb"": 52.0, ""mem_get_info_free_mb"": 3242.20703125, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4377.67578125}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 14.189453125, ""reserved_mb"": 52.0, ""max_alloc_mb"": 29.26416015625, ""max_reserved_mb"": 52.0, ""mem_get_info_free_mb"": 3208.390625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4411.4921875}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict/outputs/virso_single_gold.npy
monitor_cmd,none
monitor_log,
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_spectral_fp32_strict/logs/virso_inference_prec_spectral_fp32_strict.log
amp_mode,off
amp_resolved_dtype,None
tf32_mode,strict
cuda_matmul_allow_tf32,False
cudnn_allow_tf32,False
float32_matmul_precision,highest
