"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","smsp__warps_active.avg.peak_sustained","warp","12.00","12.00","12.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","launch__occupancy_per_register_count","","4,512.00","4,512.00","4,512.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","launch__registers_per_thread","register/thread","16.00","16.00","16.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","launch__block_size","","64.00","64.00","64.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","launch__occupancy_per_block_size","","2,484.00","2,484.00","2,484.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","launch__occupancy_per_shared_mem_size","","366.00","366.00","366.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Occupancy","launch__shared_mem_per_block","byte/block","1,024.00","1,024.00","1,024.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","derived__avg_thread_executed","thread","800.00","800.00","800.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","derived__avg_thread_executed_true","thread","752.00","752.00","752.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","derived__memory_l1_conflicts_shared_nway","","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","derived__memory_l1_wavefronts_shared_excessive","","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","derived__memory_l2_theoretical_sectors_global_excessive","sector","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","derived__smsp__inst_executed_op_branch_pct","%","0.12","0.12","0.12"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","gpc__cycles_elapsed.max","cycle","4,361.00","4,734.00","4,547.50"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","inst_executed","inst","6,400.00","6,400.00","6,400.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","l1tex__cycles_active.sum","cycle","13,155.00","13,252.00","13,203.50"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","l1tex__cycles_elapsed.sum","cycle","30,344.00","31,648.00","30,996.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","lts__cycles_active.sum","cycle","7,307.00","7,332.00","7,319.50"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","lts__cycles_elapsed.sum","cycle","34,904.00","37,856.00","36,380.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_access_size_type","","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_access_type","","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_l1_tag_requests_global","sectors","256.00","256.00","256.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_l1_wavefronts_shared","sectors","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_l1_wavefronts_shared_ideal","sectors","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_l2_theoretical_sectors_global","sectors","1,024.00","1,024.00","1,024.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_l2_theoretical_sectors_global_ideal","sectors","1,024.00","1,024.00","1,024.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_l2_theoretical_sectors_local","sectors","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","memory_type","","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__branch_targets_threads_divergent","branches","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__inst_executed.sum","inst","6,400.00","6,400.00","6,400.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__inst_executed_op_branch.sum","inst","768.00","768.00","768.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_sample_count","","16.00","24.00","20.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_barrier","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_barrier_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_branch_resolving","branches","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued","branches","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_dispatch_stall","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_drain","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_drain_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_imc_miss","warp","1.00","2.00","3.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued","warp","1.00","1.00","2.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_lg_throttle","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_long_scoreboard","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_math_pipe_throttle","warp","0.00","2.00","2.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued","warp","0.00","1.00","1.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_membar","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_membar_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_mio_throttle","warp","0.00","3.00","3.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued","warp","0.00","3.00","3.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_misc","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_misc_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_no_instructions","inst","0.00","9.00","9.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued","inst","0.00","8.00","8.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_not_selected","warp","2.00","3.00","5.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_not_selected_not_issued","warp","0.00","0.00","0.00"
"2485885","python3.10","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","(64, 1, 1)","(128, 1, 1)","0","8.7","2","Source Counters","smsp__pcsamp_warps_issue_stalled_selected","warp","0.00","2.00","2.00"
