run_ts,case,precision,rep,exit_status,median_ms,avg_ms,p95_ms,avg_power_w,j_per_it,rel_l2,peak_ram_mb,max_temp_c,params,num_nodes,num_samples,Tegrastats_time_stamps_count,elapsed_s,mean_dt_s,power_source,median_power_w,peak_power_w,energy_j_total,avg_gpu_util_pct,peak_gpu_util_pct,avg_gpu_freq_mhz,avg_cpu_util_pct,avg_ram_used_mb,peak_ram_used_mb,ram_total_mb,device,gpu_name,torch_version,cuda_version,run_status,model_checkpoint,model_params,profiled_flops_per_sample,analytic_flops_per_sample,macs_per_sample,graph_type,k,r,k_lower,start_radius,factor_of_lower,dataset_largest_mode,model_max_mode,num_edges,input_dim,output_dim,dataset_build_time_s,single_sample_latency_ms,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_inference_time_s,latency_s_per_iteration,throughput_samples_per_s,throughput_from_latency_samples_per_s,avg_total_loss,avg_pressure_loss,avg_vx_loss,avg_vy_loss,avg_vz_loss,energy_j_per_sample_est,energy_j_per_sample_from_total,edp_j_s,peak_gpu_mem_mb,predictions_path,targets_path,predictions_shape,targets_shape,dry_prediction_path,dry_target_path,monitor_cmd,monitor_log,log_file,amp_mode,amp_resolved_dtype,collab_skip,embed,inference_elapsed_wall_s,inference_end_wall_s,inference_start_wall_s,k_neighbors,max_mode,model_checkpoint_name,num_layers,report_dir,run_dir,spatial,spectral,spectral_skip,width,precision_mode,tf32_cudnn_allowed,tf32_matmul_allowed,j_per_it_est
completion_layer2_bf16_r1,layer2,bf16,1,0,139.054536819458,132.3368457055861,141.38541221618652,8.24315763546798,1.105859880435082,0.2065369421856538,5694.0,55.437,256460,3977,310,203,41.58899998664856,0.20588613854776514,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.176,9.162,342.81656293487544,38.38423645320197,70.0,,35.07307060755337,5605.221674876847,5694.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_2_layer.pth,256460,,,,knn,30,0.001,45,0.0005,1,150,40,134570,102,4,5.891653060913086,393.9371109008789,132.3368457055861,139.054536819458,141.38541221618652,41.78525400161743,0.13479114194070138,7.418885140389489,7.556474500115646,0.2065369421856538,0.018447089657908484,0.05517402133874355,0.05577821397492962,0.040461931642024745,1.0908734801317501,1.105859880435082,0.14436275542451116,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/logs/tegrastats_completion_layer2_bf16_r1.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/logs/virso_inference_completion_layer2_bf16_r1.log,bf16,torch.bfloat16,1,1,41.78525400161743,1781162952.963647,1781162911.178393,30,40,best_model_2_layer.pth,2,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r1,1,1,1,48,,,,1.09087348013175
completion_layer2_bf16_r2,layer2,bf16,2,0,138.66829872131348,130.18462119563932,141.55353307724,8.26734,1.0930738840226195,0.2065248608529087,5706.0,55.468,256460,3977,310,200,40.98199987411499,0.20593969785987432,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.176,9.121,338.8529040470121,38.61,70.0,,35.76416666666667,5537.835,5706.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_2_layer.pth,256460,,,,knn,30,0.001,45,0.0005,1,150,40,134570,102,4,5.608916282653809,390.49506187438965,130.18462119563932,138.66829872131348,141.55353307724,41.148766040802,0.13273795497032903,7.533640247987325,7.6813988535344455,0.2065248608529087,0.018445650265822486,0.05516007630334747,0.055768692373268064,0.04046850872616614,1.0762805261955568,1.0930738840226197,0.14011517260301193,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/logs/tegrastats_completion_layer2_bf16_r2.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/logs/virso_inference_completion_layer2_bf16_r2.log,bf16,torch.bfloat16,1,1,41.148766040802,1781163030.1492693,1781162989.0005033,30,40,best_model_2_layer.pth,2,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r2,1,1,1,48,,,,1.0762805261955568
completion_layer2_bf16_r3,layer2,bf16,3,0,141.50238037109375,138.9732914586221,142.865788936615,8.150528037383177,1.1510481228159315,0.2065369947843494,5690.0,55.437,256460,3977,310,214,43.77799987792969,0.2055305158588248,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.135,8.587,356.82491807293883,36.10747663551402,68.0,,33.625389408099686,5628.859813084112,5690.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_2_layer.pth,256460,,,,knn,30,0.001,45,0.0005,1,150,40,134570,102,4,5.645630836486816,417.5100326538086,138.9732914586221,141.50238037109375,142.865788936615,43.887431621551514,0.141572360069521,7.06352567343609,7.195627228111957,0.2065369947843494,0.01844887598267486,0.05515499456274894,0.055776485235941024,0.04047261700034142,1.1327057084809236,1.1510481228159317,0.15741584056156444,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/logs/tegrastats_completion_layer2_bf16_r3.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/logs/virso_inference_completion_layer2_bf16_r3.log,bf16,torch.bfloat16,1,1,43.887431621551514,1781163110.1616223,1781163066.2741907,30,40,best_model_2_layer.pth,2,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_bf16_r3,1,1,1,48,,,,1.1327057084809236
completion_layer2_tf32_r1,layer2,tf32,1,0,127.17902660369872,123.00131936227122,129.84246015548706,8.43809574468085,1.0469101285057685,0.0984863655851973,5596.0,54.968,256460,3977,310,188,38.45900011062622,0.20566310219586215,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.381,9.476,324.54213983678824,34.75,83.0,,35.70390070921986,5504.686170212766,5596.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_2_layer.pth,256460,,,,knn,30,0.001,45,0.0005,1,150,40,134570,102,4,5.610364675521851,469.8643684387207,123.00131936227122,127.17902660369873,129.84246015548706,38.584423780441284,0.12446588316271381,8.034330168153014,8.129994094248186,0.09848636558519737,0.01368239335415344,0.020309852748628586,0.02161603249729641,0.0174561518454744,1.0378969095009112,1.0469101285057685,0.1276626892306359,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/logs/tegrastats_completion_layer2_tf32_r1.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/logs/virso_inference_completion_layer2_tf32_r1.log,off,,1,1,38.584423780441284,1781162723.666669,1781162685.082245,30,40,best_model_2_layer.pth,2,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r1,1,1,1,48,tf32,1,1,1.0378969095009112
completion_layer2_tf32_r2,layer2,tf32,2,0,128.06522846221924,127.94236521567068,131.37586116790771,8.372497435897436,1.0772399719069068,0.09848635652433,5601.0,55.187,256460,3977,310,195,39.88600015640259,0.2055979389505288,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.381,9.121,333.94439129114113,33.00512820512821,68.0,,35.337606837606835,5530.4,5601.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_2_layer.pth,256460,,,,knn,30,0.001,45,0.0005,1,150,40,134570,102,4,5.807857275009155,461.69567108154297,127.94236521567068,128.06522846221924,131.37586116790771,40.12642955780029,0.12944009534774287,7.725581453826066,7.816019332723088,0.09848635652433,0.013682389586803413,0.02030985855287121,0.021616027768581143,0.017456155745012143,1.071197124710856,1.0772399719069068,0.13705149374773268,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/logs/tegrastats_completion_layer2_tf32_r2.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/logs/virso_inference_completion_layer2_tf32_r2.log,off,,1,1,40.12642955780029,1781162799.8682528,1781162759.7418232,30,40,best_model_2_layer.pth,2,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r2,1,1,1,48,tf32,1,1,1.071197124710856
completion_layer2_tf32_r3,layer2,tf32,3,0,127.83491611480711,124.16857980912732,129.99589443206787,8.429484210526317,1.056981091680065,0.0984863508883262,5610.0,55.468,256460,3977,310,190,38.87100005149841,0.20566666693914504,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.381,9.435,327.66413842082017,33.95789473684211,78.0,,35.91842105263158,5512.773684210526,5610.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_2_layer.pth,256460,,,,knn,30,0.001,45,0.0005,1,150,40,134570,102,4,5.741769552230835,474.3926525115967,124.16857980912731,127.83491611480713,129.99589443206787,38.94813680648804,0.1256391509886711,7.959302431852395,8.053567186942189,0.09848635088832629,0.013682391389363235,0.020309847521205102,0.02161604013414152,0.017456157872032734,1.0466770829445156,1.056981091680065,0.12996440690798064,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/logs/tegrastats_completion_layer2_tf32_r3.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/logs/virso_inference_completion_layer2_tf32_r3.log,off,,1,1,38.94813680648804,1781162874.777544,1781162835.8294072,30,40,best_model_2_layer.pth,2,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_layer2_tf32_r3,1,1,1,48,tf32,1,1,1.0466770829445156
completion_spectral_bf16_r1,spectral,bf16,1,0,45.851826667785645,46.60957474862376,48.0681300163269,8.114555555555556,0.3819497499265977,0.1837849103695442,5492.0,54.968,1584782,3977,310,72,14.592999935150146,0.20553521035422742,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.135,8.258,118.40442247724529,42.916666666666664,55.0,,34.520833333333336,5361.069444444444,5492.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_spectral.pth,1584782,,,,knn,30,0.001,45,0.0005,1,150,64,134570,102,4,5.80865216255188,229.30622100830078,46.60957474862376,45.851826667785645,48.068130016326904,14.741427898406982,0.04755299322066769,21.029170453257098,21.45481921672171,0.18378491036954425,0.012091763684105488,0.051442063539739576,0.04918138853484585,0.03959069890120337,0.3782159837185269,0.3819497499265977,0.017628486164252943,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/logs/tegrastats_completion_spectral_bf16_r1.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/logs/virso_inference_completion_spectral_bf16_r1.log,bf16,torch.bfloat16,1,1,14.741427898406982,1781162546.6337504,1781162531.8923225,30,64,best_model_spectral.pth,10,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r1,0,1,1,48,,,,0.3782159837185269
completion_spectral_bf16_r2,spectral,bf16,2,0,46.29635810852051,46.84583679322274,47.81913757324219,8.101125,0.3813045621541235,0.1837849103695442,5242.0,54.687,1584782,3977,310,72,14.591999769210815,0.20552112351001148,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.135,8.217,118.2044142677783,42.90277777777778,55.0,,34.317129629629626,5203.888888888889,5242.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_spectral.pth,1584782,,,,knn,30,0.001,45,0.0005,1,150,64,134570,102,4,5.737109422683716,235.37468910217285,46.84583679322274,46.29635810852051,47.81913757324219,14.815357446670532,0.04779147563442107,20.924233594489923,21.346614095378303,0.18378491036954425,0.012091763684105488,0.051442063539739576,0.04918138853484585,0.03959069890120337,0.37950397959149657,0.38130456215412356,0.01777818149032178,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/logs/tegrastats_completion_spectral_bf16_r2.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/logs/virso_inference_completion_spectral_bf16_r2.log,bf16,torch.bfloat16,1,1,14.815357446670532,1781162597.7513726,1781162582.9360151,30,64,best_model_spectral.pth,10,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r2,0,1,1,48,,,,0.3795039795914965
completion_spectral_bf16_r3,spectral,bf16,3,0,46.1273193359375,46.77359058010963,47.45950698852539,8.108402777777778,0.3815756247128206,0.1837849103695442,5090.0,54.593,1584782,3977,310,72,14.591000080108643,0.20550704338181186,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.135,8.217,118.28844366097438,42.25,54.0,,34.270833333333336,5049.111111111111,5090.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_spectral.pth,1584782,,,,knn,30,0.001,45,0.0005,1,150,64,134570,102,4,6.020607948303223,232.87534713745117,46.77359058010963,46.1273193359375,47.45950698852539,14.792316436767578,0.04771714979602445,20.956825884921464,21.37958595005208,0.18378491036954425,0.012091763684105488,0.051442063539739576,0.04918138853484585,0.03959069890120337,0.37925911178640137,0.3815756247128206,0.017739310418473167,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/logs/tegrastats_completion_spectral_bf16_r3.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/logs/virso_inference_completion_spectral_bf16_r3.log,bf16,torch.bfloat16,1,1,14.792316436767578,1781162649.1461065,1781162634.35379,30,64,best_model_spectral.pth,10,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_bf16_r3,0,1,1,48,,,,0.3792591117864013
completion_spectral_tf32_r1,spectral,tf32,1,0,59.706687927246094,60.44034034975113,62.34782934188843,8.253301075268817,0.5035295347829021,0.0464570150154853,5037.0,55.593,1584782,3977,310,93,18.913000106811523,0.20557608811751657,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.258,8.423,156.09415578269963,31.989247311827956,69.0,,40.62007168458781,4949.806451612903,5037.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_spectral.pth,1584782,,,,knn,30,0.001,45,0.0005,1,150,64,134570,102,4,5.636882066726685,351.12667083740234,60.44034034975113,59.706687927246094,62.34782934188843,19.07116961479187,0.06151990198319958,16.25490236107803,16.545241046183445,0.046457015015485305,0.005587052764190781,0.010500800510447833,0.009728348432409186,0.007623707859085933,0.4988323259982143,0.5035295347829021,0.030149595560790082,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/logs/tegrastats_completion_spectral_tf32_r1.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/logs/virso_inference_completion_spectral_tf32_r1.log,off,,1,1,19.07116961479187,1781162385.841135,1781162366.7699654,30,64,best_model_spectral.pth,10,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r1,0,1,1,48,tf32,1,1,0.4988323259982143
completion_spectral_tf32_r2,spectral,tf32,2,0,59.22234058380127,59.6446160347231,62.35044002532959,8.319369565217391,0.5022359685644026,0.0464570150154853,5194.0,55.25,1584782,3977,310,92,18.71500015258789,0.20565934233613067,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.34,8.464,155.6931502549648,31.391304347826086,40.0,,41.108695652173914,5096.271739130435,5194.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_spectral.pth,1584782,,,,knn,30,0.001,45,0.0005,1,150,64,134570,102,4,5.754231691360474,333.3258628845215,59.6446160347231,59.22234058380127,62.35044002532959,18.822493314743042,0.060717720370138846,16.46965653361062,16.76597263058636,0.046457015015485305,0.005587052764190781,0.010500800510447833,0.009728348432409186,0.007623707859085933,0.4962056033683525,0.5022359685644026,0.02959599268718349,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/logs/tegrastats_completion_spectral_tf32_r2.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/logs/virso_inference_completion_spectral_tf32_r2.log,off,,1,1,18.822493314743042,1781162440.7446806,1781162421.9221873,30,64,best_model_spectral.pth,10,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r2,0,1,1,48,tf32,1,1,0.4962056033683525
completion_spectral_tf32_r3,spectral,tf32,3,0,58.70342254638672,59.044891019021314,60.71919202804565,8.334318681318683,0.4973099224759685,0.0464570150154853,5371.0,55.25,1584782,3977,310,91,18.5,0.20555555555555555,VDD_IN/POM_5V_IN preferred; fallback sum/common rails,8.34,8.505,154.16607596755026,31.417582417582416,41.0,,40.827838827838825,5245.802197802198,5371.0,7620.0,cuda,Orin,2.5.0a0+872d972e41.nv24.08,12.6,0,/home/jetson/VirSO/best_model_spectral.pth,1584782,,,,knn,30,0.001,45,0.0005,1,150,64,134570,102,4,5.779952526092529,410.10141372680664,59.044891019021314,58.70342254638672,60.719192028045654,18.633323431015015,0.06010749493875811,16.636860361904496,16.936266334674915,0.046457015015485305,0.005587052764190781,0.010500800510447833,0.009728348432409186,0.007623707859085933,0.49209893825625506,0.49730992247596856,0.029055928179916677,0.0,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/outputs/virso_predictions.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/outputs/virso_targets.npy,"(310, 3977, 4)","(310, 3977, 4)",/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/outputs/virso_single_pred.npy,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/outputs/virso_single_gold.npy,tegrastats,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/logs/tegrastats_completion_spectral_tf32_r3.log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/logs/virso_inference_completion_spectral_tf32_r3.log,off,,1,1,18.633323431015015,1781162495.5178735,1781162476.88455,30,64,best_model_spectral.pth,10,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3/reports,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/completion_spectral_tf32_r3,0,1,1,48,tf32,1,1,0.492098938256255
