field,value
run_ts,official_full_bf16_r1
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_checkpoint_name,sp2gno_final.pth
model_params,1661828
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,6.138038873672485
single_sample_latency_ms,445.61266899108887
avg_latency_ms,104.7691414433141
p50_latency_ms,101.8606424331665
p95_latency_ms,116.9469952583313
total_inference_time_s,32.78416705131531
inference_start_wall_s,1781333203.1134608
inference_end_wall_s,1781333235.8976278
inference_elapsed_wall_s,32.78416705131531
latency_s_per_iteration,0.1057553775848881
avg_total_loss,0.194675796436927
avg_pressure_loss,0.011087269005515883
avg_vx_loss,0.0549805082260601
avg_vy_loss,0.05183052366539355
avg_vz_loss,0.04272365457107944
peak_gpu_mem_mb,85.84228515625
cuda_peak_alloc_mb,85.84228515625
cuda_peak_reserved_mb,124.0
cuda_mem_get_info_peak_used_mb,4820.50390625
cuda_mem_get_info_delta_from_program_start_mb,1191.4921875
cuda_mem_get_info_delta_from_after_model_load_mb,390.390625
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3990.87109375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3629.01171875}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3737.69921875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3882.18359375}, {""tag"": ""after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3189.76953125, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4430.11328125}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 14.51904296875, ""reserved_mb"": 28.0, ""max_alloc_mb"": 14.57373046875, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 3041.27734375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4578.60546875}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 14.51904296875, ""reserved_mb"": 28.0, ""max_alloc_mb"": 14.51904296875, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 3041.27734375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4578.60546875}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 21.47509765625, ""reserved_mb"": 124.0, ""max_alloc_mb"": 85.84130859375, ""max_reserved_mb"": 124.0, ""mem_get_info_free_mb"": 2830.89453125, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4788.98828125}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 14.52001953125, ""reserved_mb"": 124.0, ""max_alloc_mb"": 85.84228515625, ""max_reserved_mb"": 124.0, ""mem_get_info_free_mb"": 2799.37890625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4820.50390625}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/logs/tegrastats_official_full_bf16_r1.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_full_bf16_r1/logs/virso_inference_official_full_bf16_r1.log
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
tf32_mode,strict
cuda_matmul_allow_tf32,False
cudnn_allow_tf32,False
float32_matmul_precision,highest
