field,value
run_ts,perturb_spectral_bf16_r1
run_dir,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_spectral_bf16_r1
report_dir,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/For_Jetson/For_Jetson/inference_runs/perturb_regen_20260902_145457/perturb_spectral_bf16_r1/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/jjyoo3/First_Jetson_Benchmark/VirSO/best_model_spectral.pth
model_checkpoint_name,best_model_spectral.pth
model_params,1584782
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,0
collab_skip,1
spectral_skip,1
dataset_build_time_s,4.9969799518585205
single_sample_latency_ms,125.6110668182373
avg_latency_ms,16.667073772799583
p50_latency_ms,16.260623931884766
p95_latency_ms,16.668999195098877
total_inference_time_s,5.254467248916626
inference_start_wall_s,1788333027.2669697
inference_end_wall_s,1788333032.521437
inference_elapsed_wall_s,5.254467248916626
latency_s_per_iteration,0.016949894351343954
avg_total_loss,0.18378491036954425
avg_pressure_loss,0.012091763684105488
avg_vx_loss,0.051442063539739576
avg_vy_loss,0.04918138853484585
avg_vz_loss,0.03959069890120337
peak_gpu_mem_mb,26.9306640625
cuda_peak_alloc_mb,26.9306640625
cuda_peak_reserved_mb,38.0
cuda_mem_get_info_peak_used_mb,4025.3359375
cuda_mem_get_info_delta_from_program_start_mb,1149.5234375
cuda_mem_get_info_delta_from_after_model_load_mb,342.2421875
