field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_params,256460
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_edges,134570
num_samples,310
input_dim,102
output_dim,4
dataset_build_time_s,6.259800672531128
single_sample_latency_ms,347.19014167785645
avg_latency_ms,24.057874371928552
p50_latency_ms,20.486116409301758
p95_latency_ms,34.74780321121216
total_inference_time_s,7.572810649871826
latency_s_per_iteration,0.024428421451199438
throughput_samples_per_s,40.93592383763708
throughput_from_latency_samples_per_s,41.566432035526375
avg_total_loss,0.09776356374364226
avg_pressure_loss,0.01365474732592702
avg_vx_loss,0.0200903526597446
avg_vy_loss,0.02141700578673232
avg_vz_loss,0.01733499927626502
avg_power_w,14.021648648648648
median_power_w,15.727
peak_power_w,16.052
energy_j_total,103.33215376758574
energy_j_per_sample_est,0.3373310616765109
energy_j_per_sample_from_total,0.33332952828253465
edp_j_s,0.00811546830356278
avg_gpu_util_pct,73.13513513513513
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,41.0045045045045
avg_ram_used_mb,4515.27027027027
peak_ram_used_mb,4549.0
ram_total_mb,7620.0
max_temp_c,58.218
peak_gpu_mem_mb,103.53515625
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_layer2_fp32_r2/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_layer2_fp32_r2/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_layer2_fp32_r2/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_layer2_fp32_r2/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_layer2_fp32_r2/logs/tegrastats_official_layer2_fp32_r2.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/official_virso_cache_enabled_20260613_144007/official_layer2_fp32_r2/logs/virso_inference_official_layer2_fp32_r2.log
Tegrastats_time_stamps_count,37
amp_mode,off
amp_resolved_dtype,None
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,377.1484375
cuda_mem_get_info_delta_from_program_start_mb,1149.34375
cuda_mem_get_info_peak_used_mb,4587.77734375
