2026/07/15 02:08:03.308, 123.55, 809, 24, 2
2026/07/15 02:08:03.511, 138.82, 809, 25, 50
2026/07/15 02:08:03.711, 148.22, 975, 24, 0
2026/07/15 02:08:03.911, 171.27, 975, 26, 8
2026/07/15 02:08:04.112, 194.47, 975, 27, 74
2026/07/15 02:08:04.312, 208.81, 975, 28, 74
2026/07/15 02:08:04.512, 224.61, 975, 28, 75
2026/07/15 02:08:04.712, 246.41, 975, 29, 74
2026/07/15 02:08:04.912, 255.48, 975, 29, 74
2026/07/15 02:08:05.112, 255.76, 975, 29, 76
2026/07/15 02:08:05.312, 255.20, 975, 29, 75
2026/07/15 02:08:05.513, 255.07, 975, 30, 75
2026/07/15 02:08:05.713, 256.37, 975, 30, 76
2026/07/15 02:08:05.913, 257.17, 975, 30, 74
2026/07/15 02:08:06.113, 258.15, 975, 30, 75
2026/07/15 02:08:06.313, 259.50, 975, 30, 75
2026/07/15 02:08:06.513, 260.64, 975, 30, 76
2026/07/15 02:08:06.713, 260.41, 975, 30, 75
2026/07/15 02:08:06.914, 262.04, 975, 30, 76
2026/07/15 02:08:07.114, 260.68, 975, 30, 75
2026/07/15 02:08:07.314, 260.47, 975, 31, 76
2026/07/15 02:08:07.514, 260.26, 975, 31, 75
2026/07/15 02:08:07.714, 260.46, 975, 31, 76
2026/07/15 02:08:07.914, 259.61, 975, 31, 77
2026/07/15 02:08:08.114, 260.57, 975, 31, 76
2026/07/15 02:08:08.314, 261.22, 975, 31, 76
2026/07/15 02:08:08.515, 261.07, 975, 31, 77
2026/07/15 02:08:08.715, 260.25, 975, 31, 76
2026/07/15 02:08:08.915, 260.94, 975, 31, 74
2026/07/15 02:08:09.115, 260.27, 975, 31, 77
2026/07/15 02:08:09.315, 259.77, 975, 31, 76
2026/07/15 02:08:09.515, 259.70, 975, 31, 74
2026/07/15 02:08:09.715, 261.40, 975, 31, 77
2026/07/15 02:08:09.915, 260.98, 975, 31, 75
2026/07/15 02:08:10.116, 261.36, 975, 31, 75
2026/07/15 02:08:10.316, 260.74, 975, 31, 75
2026/07/15 02:08:10.516, 259.66, 975, 31, 77
2026/07/15 02:08:10.716, 259.10, 975, 31, 76
2026/07/15 02:08:10.916, 259.60, 975, 32, 75
2026/07/15 02:08:11.116, 259.68, 975, 31, 76
2026/07/15 02:08:11.316, 260.67, 975, 32, 75
2026/07/15 02:08:11.517, 261.37, 975, 32, 75
2026/07/15 02:08:11.717, 261.27, 975, 32, 75
2026/07/15 02:08:11.917, 261.69, 975, 32, 77
2026/07/15 02:08:12.117, 261.91, 975, 32, 76
2026/07/15 02:08:12.317, 261.29, 975, 32, 77
2026/07/15 02:08:12.517, 261.60, 975, 32, 76
2026/07/15 02:08:12.717, 261.81, 975, 32, 76
2026/07/15 02:08:12.917, 260.34, 975, 32, 76
2026/07/15 02:08:13.118, 259.86, 975, 32, 76
2026/07/15 02:08:13.318, 260.05, 975, 32, 75
2026/07/15 02:08:13.518, 259.91, 975, 32, 77
2026/07/15 02:08:13.718, 259.86, 975, 32, 74
2026/07/15 02:08:13.918, 258.95, 975, 32, 75
2026/07/15 02:08:14.118, 259.57, 975, 32, 74
2026/07/15 02:08:14.318, 259.24, 975, 32, 76
2026/07/15 02:08:14.518, 258.79, 975, 32, 76
2026/07/15 02:08:14.719, 259.37, 975, 32, 77
2026/07/15 02:08:14.919, 260.97, 975, 32, 75
2026/07/15 02:08:15.119, 262.33, 975, 32, 76
2026/07/15 02:08:15.319, 262.31, 975, 32, 76
2026/07/15 02:08:15.519, 262.14, 975, 32, 75
2026/07/15 02:08:15.719, 261.51, 975, 32, 77
2026/07/15 02:08:15.919, 260.77, 975, 32, 75
2026/07/15 02:08:16.119, 259.74, 975, 32, 76
2026/07/15 02:08:16.320, 260.41, 975, 32, 77
2026/07/15 02:08:16.520, 260.36, 975, 32, 75
2026/07/15 02:08:16.720, 260.34, 975, 32, 77
2026/07/15 02:08:16.920, 261.12, 975, 32, 76
2026/07/15 02:08:17.120, 261.13, 975, 32, 76
2026/07/15 02:08:17.320, 261.24, 975, 32, 75
2026/07/15 02:08:17.520, 261.64, 975, 32, 76
2026/07/15 02:08:17.720, 261.41, 975, 32, 76
2026/07/15 02:08:17.921, 261.88, 975, 32, 77
2026/07/15 02:08:18.121, 262.63, 975, 32, 76
2026/07/15 02:08:18.321, 262.37, 975, 32, 75
2026/07/15 02:08:18.521, 262.20, 975, 32, 76
2026/07/15 02:08:18.721, 262.90, 975, 32, 76
2026/07/15 02:08:18.921, 261.80, 975, 32, 76
2026/07/15 02:08:19.121, 260.89, 975, 32, 77
2026/07/15 02:08:19.321, 262.24, 975, 32, 76
2026/07/15 02:08:19.522, 261.89, 975, 32, 76
2026/07/15 02:08:19.722, 261.37, 975, 32, 76
2026/07/15 02:08:19.922, 262.34, 975, 32, 75
2026/07/15 02:08:20.122, 263.01, 975, 32, 77
2026/07/15 02:08:20.322, 262.72, 975, 32, 76
2026/07/15 02:08:20.522, 263.01, 975, 32, 76
2026/07/15 02:08:20.722, 262.68, 975, 32, 75
2026/07/15 02:08:20.922, 262.16, 975, 32, 75
2026/07/15 02:08:21.123, 261.43, 975, 32, 77
2026/07/15 02:08:21.323, 261.62, 975, 32, 76
2026/07/15 02:08:21.523, 261.54, 975, 32, 75
2026/07/15 02:08:21.723, 260.75, 975, 32, 75
2026/07/15 02:08:21.923, 261.99, 975, 32, 76
2026/07/15 02:08:22.123, 261.96, 975, 32, 75
2026/07/15 02:08:22.323, 260.94, 975, 32, 76
2026/07/15 02:08:22.524, 260.93, 975, 32, 76
2026/07/15 02:08:22.724, 262.01, 975, 32, 76
2026/07/15 02:08:22.924, 261.00, 975, 32, 76
2026/07/15 02:08:23.124, 259.91, 975, 32, 75
2026/07/15 02:08:23.324, 260.01, 975, 32, 75
2026/07/15 02:08:23.524, 260.39, 975, 32, 76
2026/07/15 02:08:23.724, 261.06, 975, 32, 76
2026/07/15 02:08:23.924, 261.16, 975, 32, 77
2026/07/15 02:08:24.125, 261.74, 975, 32, 75
2026/07/15 02:08:24.325, 262.94, 975, 32, 76
2026/07/15 02:08:24.525, 262.97, 975, 32, 77
2026/07/15 02:08:24.725, 261.50, 975, 32, 75
2026/07/15 02:08:24.925, 262.00, 975, 32, 75
2026/07/15 02:08:25.125, 261.83, 975, 32, 75
2026/07/15 02:08:25.325, 261.56, 975, 33, 75
2026/07/15 02:08:25.525, 261.50, 975, 33, 76
2026/07/15 02:08:25.726, 261.90, 975, 33, 75
2026/07/15 02:08:25.926, 260.85, 975, 33, 76
2026/07/15 02:08:26.126, 261.02, 975, 33, 75
2026/07/15 02:08:26.326, 261.40, 975, 33, 76
2026/07/15 02:08:26.526, 260.97, 975, 33, 77
2026/07/15 02:08:26.726, 261.41, 975, 33, 75
2026/07/15 02:08:26.926, 262.15, 975, 33, 76
2026/07/15 02:08:27.126, 261.91, 975, 33, 76
2026/07/15 02:08:27.327, 260.86, 975, 33, 76
2026/07/15 02:08:27.527, 259.69, 975, 33, 76
2026/07/15 02:08:27.727, 259.19, 975, 33, 75
2026/07/15 02:08:27.927, 259.40, 975, 33, 74
2026/07/15 02:08:28.127, 259.47, 975, 33, 75
2026/07/15 02:08:28.327, 260.71, 975, 33, 75
2026/07/15 02:08:28.527, 262.29, 975, 33, 76
2026/07/15 02:08:28.727, 262.65, 975, 33, 75
2026/07/15 02:08:28.928, 262.05, 975, 33, 76
2026/07/15 02:08:29.128, 262.43, 975, 33, 76
2026/07/15 02:08:29.328, 261.12, 975, 33, 75
2026/07/15 02:08:29.528, 260.87, 975, 33, 76
2026/07/15 02:08:29.728, 261.35, 975, 33, 75
2026/07/15 02:08:29.928, 261.89, 975, 33, 75
2026/07/15 02:08:30.128, 262.33, 975, 33, 76
2026/07/15 02:08:30.328, 263.14, 975, 33, 76
2026/07/15 02:08:30.529, 262.51, 975, 33, 75
2026/07/15 02:08:30.729, 263.62, 975, 33, 74
2026/07/15 02:08:30.929, 262.18, 975, 33, 75
2026/07/15 02:08:31.129, 261.41, 975, 33, 77
2026/07/15 02:08:31.329, 261.69, 975, 33, 76
2026/07/15 02:08:31.529, 261.83, 975, 33, 75
2026/07/15 02:08:31.729, 261.03, 975, 33, 76
2026/07/15 02:08:31.929, 261.36, 975, 33, 76
2026/07/15 02:08:32.130, 261.69, 975, 33, 75
2026/07/15 02:08:32.330, 261.28, 975, 33, 76
2026/07/15 02:08:32.530, 261.41, 975, 33, 75
2026/07/15 02:08:32.730, 262.54, 975, 33, 75
2026/07/15 02:08:32.930, 263.43, 975, 33, 76
2026/07/15 02:08:33.130, 262.55, 975, 33, 77
2026/07/15 02:08:33.330, 263.07, 975, 33, 76
2026/07/15 02:08:33.530, 263.02, 975, 33, 76
2026/07/15 02:08:33.731, 261.67, 975, 33, 76
2026/07/15 02:08:33.931, 261.61, 975, 33, 74
2026/07/15 02:08:34.131, 261.73, 975, 33, 76
2026/07/15 02:08:34.331, 261.67, 975, 33, 75
2026/07/15 02:08:34.531, 261.61, 975, 33, 76
2026/07/15 02:08:34.731, 262.55, 975, 33, 76
2026/07/15 02:08:34.931, 262.59, 975, 33, 76
2026/07/15 02:08:35.132, 263.90, 975, 33, 75
2026/07/15 02:08:35.332, 263.44, 975, 33, 76
2026/07/15 02:08:35.532, 263.30, 975, 33, 75
2026/07/15 02:08:35.732, 262.01, 975, 33, 75
2026/07/15 02:08:35.932, 261.37, 975, 33, 75
2026/07/15 02:08:36.132, 261.23, 975, 33, 76
2026/07/15 02:08:36.332, 261.58, 975, 33, 76
2026/07/15 02:08:36.532, 261.86, 975, 33, 77
2026/07/15 02:08:36.733, 263.56, 975, 33, 75
2026/07/15 02:08:36.933, 262.94, 975, 33, 75
2026/07/15 02:08:37.133, 262.00, 975, 33, 77
2026/07/15 02:08:37.333, 261.20, 975, 33, 76
2026/07/15 02:08:37.533, 260.80, 975, 33, 77
2026/07/15 02:08:37.733, 259.58, 975, 33, 75
2026/07/15 02:08:37.933, 260.15, 975, 33, 76
2026/07/15 02:08:38.133, 260.37, 975, 33, 77
2026/07/15 02:08:38.334, 260.46, 975, 33, 76
2026/07/15 02:08:38.534, 260.58, 975, 33, 75
2026/07/15 02:08:38.734, 260.88, 975, 33, 77
2026/07/15 02:08:38.934, 260.26, 975, 33, 75
2026/07/15 02:08:39.134, 260.30, 975, 33, 75
2026/07/15 02:08:39.334, 261.23, 975, 33, 75
2026/07/15 02:08:39.534, 261.71, 975, 33, 76
2026/07/15 02:08:39.734, 262.04, 975, 33, 76
2026/07/15 02:08:39.935, 262.44, 975, 33, 76
2026/07/15 02:08:40.135, 263.73, 975, 33, 75
2026/07/15 02:08:40.335, 262.83, 975, 33, 75
2026/07/15 02:08:40.535, 262.66, 975, 33, 75
2026/07/15 02:08:40.735, 262.45, 975, 33, 77
2026/07/15 02:08:40.935, 262.54, 975, 33, 75
2026/07/15 02:08:41.135, 261.33, 975, 33, 75
2026/07/15 02:08:41.335, 261.32, 975, 33, 76
2026/07/15 02:08:41.536, 260.23, 975, 33, 76
2026/07/15 02:08:41.736, 260.30, 975, 33, 75
2026/07/15 02:08:41.936, 260.00, 975, 33, 75
2026/07/15 02:08:42.136, 259.22, 975, 33, 75
2026/07/15 02:08:42.336, 259.70, 975, 33, 76
2026/07/15 02:08:42.536, 260.46, 975, 33, 76
2026/07/15 02:08:42.736, 259.98, 975, 33, 75
2026/07/15 02:08:42.936, 259.46, 975, 33, 77
2026/07/15 02:08:43.137, 261.27, 975, 33, 75
2026/07/15 02:08:43.337, 261.56, 975, 33, 75
2026/07/15 02:08:43.537, 260.77, 975, 33, 76
2026/07/15 02:08:43.737, 261.27, 975, 33, 76
2026/07/15 02:08:43.938, 262.05, 975, 33, 76
2026/07/15 02:08:44.138, 261.80, 975, 33, 77
2026/07/15 02:08:44.338, 261.18, 975, 33, 77
2026/07/15 02:08:44.538, 261.24, 975, 33, 76
2026/07/15 02:08:44.738, 261.02, 975, 33, 75
2026/07/15 02:08:44.938, 260.85, 975, 33, 75
2026/07/15 02:08:45.139, 260.33, 975, 33, 77
2026/07/15 02:08:45.339, 260.19, 975, 33, 76
2026/07/15 02:08:45.539, 260.80, 975, 33, 75
2026/07/15 02:08:45.739, 262.11, 975, 33, 76
2026/07/15 02:08:45.939, 262.21, 975, 33, 75
2026/07/15 02:08:46.139, 262.56, 975, 33, 75
2026/07/15 02:08:46.339, 261.77, 975, 33, 75
2026/07/15 02:08:46.539, 261.67, 975, 33, 75
2026/07/15 02:08:46.740, 260.73, 975, 33, 75
2026/07/15 02:08:46.940, 260.51, 975, 33, 76
2026/07/15 02:08:47.140, 259.66, 975, 33, 77
2026/07/15 02:08:47.340, 261.36, 975, 33, 76
2026/07/15 02:08:47.540, 261.55, 975, 33, 75
2026/07/15 02:08:47.740, 260.97, 975, 33, 77
2026/07/15 02:08:47.940, 261.35, 975, 33, 76
2026/07/15 02:08:48.141, 262.29, 975, 33, 76
2026/07/15 02:08:48.341, 261.53, 975, 33, 77
2026/07/15 02:08:48.541, 262.48, 975, 33, 74
2026/07/15 02:08:48.741, 262.38, 975, 33, 76
