field,value
run_ts,sustained120_full_bf16_r2
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_checkpoint_name,sp2gno_final.pth
model_params,1661828
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,1420
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.415006399154663
single_sample_latency_ms,87.08596229553223
avg_latency_ms,84.55435004032833
p50_latency_ms,84.54549312591553
p95_latency_ms,85.00097990036011
total_inference_time_s,120.07863020896912
inference_start_wall_s,1785794380.3469245
inference_end_wall_s,1785794500.4255548
inference_elapsed_wall_s,120.07863020896912
latency_s_per_iteration,0.0845624156401191
avg_total_loss,nan
avg_pressure_loss,nan
avg_vx_loss,nan
avg_vy_loss,nan
avg_vz_loss,nan
peak_gpu_mem_mb,85.826171875
cuda_peak_alloc_mb,85.826171875
cuda_peak_reserved_mb,124.0
cuda_mem_get_info_peak_used_mb,4589.0859375
cuda_mem_get_info_delta_from_program_start_mb,1169.3828125
cuda_mem_get_info_delta_from_after_model_load_mb,395.84375
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 4200.203125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3419.703125}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3956.48828125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3663.41796875}, {""tag"": ""after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3426.6640625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4193.2421875}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 14.51904296875, ""reserved_mb"": 28.0, ""max_alloc_mb"": 14.57373046875, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 3265.2265625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4354.6796875}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 14.51904296875, ""reserved_mb"": 28.0, ""max_alloc_mb"": 14.51904296875, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 3265.2265625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4354.6796875}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 21.2451171875, ""reserved_mb"": 124.0, ""max_alloc_mb"": 85.826171875, ""max_reserved_mb"": 124.0, ""mem_get_info_free_mb"": 3030.8203125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4589.0859375}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/outputs/virso_targets.npy
predictions_shape,
targets_shape,
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/logs/tegrastats_sustained120_full_bf16_r2.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_bf16_r2/logs/virso_inference_sustained120_full_bf16_r2.log
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
tf32_mode,strict
cuda_matmul_allow_tf32,False
cudnn_allow_tf32,False
float32_matmul_precision,highest
