tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1144,11.863655594405595,10.649,12.004,11.864,3773.76486013986,3788.0,64.25,45.72727272727273,48.0
