tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1147,18.929950305143855,13.004,19.644,18.93,5281.911072362685,5298.0,74.5,98.66521360069747,99.0
