run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,timing_class,protocol,num_iters_requested,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_burgers_base_r512_fp16_native_rep1,sp2gno_burgers_base_r512,inference_runs/sp2gno_unified_sustained/sp2gno_burgers_base_r512_fp16_native_rep1,success,burgers,fp16_native,1,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,sustained,unified_prestaged,,234347,"{""precision_mode"": ""fp16_native"", ""model_cast"": ""fp16"", ""input_cast"": ""fp16"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",8,9847,1,120.11124354787171,81.98233328652006,12.183544245001215,12.175282929092646,12.309394683688879,12.503177495673297,11.90432719886303,17.354727257043123,0.005730034783482552,nan,10.810546875,24.0,0.11073676582205046,1143,9.078458442694664,8.792,9.271,9.078,3861.6299212598424,3873.0,60.125,11.976377952755906,14.0,512,512,205,4.714535983829649e-10,0.5918482542037964,/home/jetson/jjyoo3/WNO_Sp2GNO_Benchmarks/checkpoints/sp2gno_burgers_base_r512.pth,994,0.005327119957655668,0.00540539575740695,cache/burgers_s512_k8_f64.pt,24,6,64,8,1,20,120.0,2.5.0a0+872d972e41.nv24.08,12.6,Orin,False,False,UNSET,UNSET
