tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1143,18.374503062117235,15.662,18.576,18.375,3872.5949256342956,3884.0,74.312,95.76115485564304,99.0
