tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1143,13.466055993000875,11.841,13.82,13.466,3859.8871391076113,3867.0,69.156,70.66666666666667,78.0
