tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1145,17.869589519650656,14.427,18.495,17.87,3448.0829694323143,3459.0,74.312,98.7117903930131,99.0
