"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","16.38","16.38","16.38"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","# SMs","SM","8.00","8.00","8.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","Threads","thread","29,184.00","29,184.00","29,184.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","Uses Green Context","","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Launch Statistics","Waves Per SM","","3.56","3.56","3.56"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","Mem Busy","%","51.30","51.89","51.63"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","Max Bandwidth","%","33.05","33.41","33.26"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","L1/TEX Hit Rate","%","14.25","14.81","14.47"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","L2 Compression Success Rate","%","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","L2 Compression Ratio","","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","L2 Hit Rate","%","97.90","97.91","97.91"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Memory Workload Analysis","Mem Pipes Busy","%","33.05","33.41","33.26"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Block Limit Registers","block","4.00","4.00","4.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Block Limit Shared Mem","block","5.00","5.00","5.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Block Limit Warps","block","6.00","6.00","6.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Theoretical Active Warps per SM","warp","32.00","32.00","32.00"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Theoretical Occupancy","%","66.67","66.67","66.67"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Achieved Occupancy","%","60.38","60.49","60.42"
"2241575","python3.10","127.0.0.1","ampere_sgemm_32x128_tn","(256, 1, 1)","(2, 57, 1)","0","8.7","3","Occupancy","Achieved Active Warps Per SM","warp","28.98","29.04","29.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","SM Frequency","Mhz","997.98","1,001.56","999.75"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","60,756.00","103,649.00","72,046.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","Memory Throughput","%","61.51","89.02","68.57"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","Duration","us","60.74","103.49","72.05"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","15.90","31.27","19.78"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","L2 Cache Throughput","%","61.51","89.02","68.57"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","SM Active Cycles","cycle","47,349.25","98,987.25","60,254.47"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","20.71","39.21","34.31"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Block Size","","512.00","512.00","512.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Grid Size","","691.00","691.00","691.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Registers Per Thread","register/thread","16.00","16.00","16.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Shared Memory Configuration Size","Kbyte","8.19","8.19","8.19"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Static Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","# SMs","SM","8.00","8.00","8.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Threads","thread","353,792.00","353,792.00","353,792.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Uses Green Context","","0.00","0.00","0.00"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Launch Statistics","Waves Per SM","","28.79","28.79","28.79"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Memory Workload Analysis","Mem Busy","%","26.78","89.02","42.35"
"2241575","python3.10","127.0.0.1","fused_add_gelu","(512, 1, 1)","(691, 1, 1)","0","8.7","8","Memory Workload Analysis","Max Bandwidth","%","61.51","76.79","65.60"
