run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,timing_class,protocol,num_iters_requested,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_burgers_base_s4096_fp16_native_rep2,sp2gno_burgers_base_s4096,inference_runs/sp2gno_unified_sustained/sp2gno_burgers_base_s4096_fp16_native_rep2,success,burgers,fp16_native,2,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,sustained,unified_prestaged,,234347,"{""precision_mode"": ""fp16_native"", ""model_cast"": ""fp16"", ""input_cast"": ""fp16"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",8,9597,1,120.10164536396042,79.90731493242163,12.500091746278287,12.493349146097898,12.607783358544111,12.84297876060009,12.254745699465275,15.780952759087086,0.004723176825791597,nan,20.08203125,28.0,0.16479877509980725,1144,13.168627622377622,11.718,13.31,13.169,3994.319055944056,4005.0,70.593,57.08304195804196,72.0,4096,4096,205,-3.155580310942874e-11,0.5918482542037964,/home/jetson/jjyoo3/WNO_Sp2GNO_Benchmarks/checkpoints/sp2gno_burgers_base_s4096.pth,959,0.005210513714700937,0.0053839609026908875,cache/burgers_s4096_k8_f64.pt,24,6,64,8,1,20,120.0,2.5.0a0+872d972e41.nv24.08,12.6,Orin,False,False,UNSET,UNSET
