field,value
run_ts,20260715_083527
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_checkpoint_name,best_model_2_layer.pth
model_params,256460
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,2
width,48
max_mode,40
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.390379190444946
single_sample_latency_ms,458.1108093261719
avg_latency_ms,31.54605588605327
p50_latency_ms,29.375314712524414
p95_latency_ms,41.368675231933594
total_inference_time_s,9.922599792480469
inference_start_wall_s,1784075733.3040948
inference_end_wall_s,1784075743.2266946
inference_elapsed_wall_s,9.922599792480469
latency_s_per_iteration,0.03200838642735635
avg_total_loss,0.09776356356038202
avg_pressure_loss,0.013654747635366456
avg_vx_loss,0.020090352413394758
avg_vy_loss,0.021417005426220357
avg_vz_loss,0.01733499927626502
peak_gpu_mem_mb,103.53515625
cuda_peak_alloc_mb,103.53515625
cuda_peak_reserved_mb,146.0
cuda_mem_get_info_peak_used_mb,5141.7890625
cuda_mem_get_info_delta_from_program_start_mb,1252.76953125
cuda_mem_get_info_delta_from_after_model_load_mb,484.97265625
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3730.88671875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3889.01953125}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3484.328125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4135.578125}, {""tag"": ""after_model_load"", ""alloc_mb"": 0.99169921875, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.99169921875, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 2963.08984375, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4656.81640625}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 0.99169921875, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.99169921875, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 2963.08984375, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4656.81640625}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 0.99169921875, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.99169921875, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 2963.08984375, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4656.81640625}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 16.0419921875, ""reserved_mb"": 146.0, ""max_alloc_mb"": 103.53515625, ""max_reserved_mb"": 146.0, ""mem_get_info_free_mb"": 2478.1171875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 5141.7890625}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 9.11767578125, ""reserved_mb"": 146.0, ""max_alloc_mb"": 103.53515625, ""max_reserved_mb"": 146.0, ""mem_get_info_free_mb"": 2493.44921875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 5126.45703125}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527/outputs/virso_single_gold.npy
monitor_cmd,none
monitor_log,
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_083527/logs/virso_inference_20260715_083527.log
amp_mode,off
amp_resolved_dtype,None
tf32_mode,strict
cuda_matmul_allow_tf32,False
cudnn_allow_tf32,False
float32_matmul_precision,highest
