field,value
run_ts,bench2_full_ampfp16_r4
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_checkpoint_name,sp2gno_final.pth
model_params,1661828
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.628809690475464
single_sample_latency_ms,1045.1722145080566
avg_latency_ms,626.9586709237868
p50_latency_ms,644.4565057754517
p95_latency_ms,673.4843134880066
total_inference_time_s,195.18815541267395
inference_start_wall_s,1779692655.9606152
inference_end_wall_s,1779692851.1487706
inference_elapsed_wall_s,195.18815541267395
latency_s_per_iteration,0.6296392110086256
avg_total_loss,0.048498486957302495
avg_pressure_loss,0.00495153053122903
avg_vx_loss,0.010769201460624895
avg_vy_loss,0.01047484366403472
avg_vz_loss,0.009119525107164538
peak_gpu_mem_mb,0.0
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/logs/tegrastats_bench2_full_ampfp16_r4.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/bench2_full_ampfp16_r4/logs/virso_inference_bench2_full_ampfp16_r4.log
amp_mode,fp16
amp_resolved_dtype,torch.float16
