tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
631,18.90465768621236,13.473,19.716,18.905,3245.9223454833595,3295.0,74.218,97.80348652931855,99.0
