tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1142,13.243549912434325,11.8,13.371,13.244,4007.711908931699,4016.0,70.406,57.63485113835377,68.0
