tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1143,15.10101312335958,13.045,15.321,15.101,3816.1216097987754,3826.0,70.75,68.48293963254594,81.0
