tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1144,18.174892482517482,14.914,18.95,18.175,2962.6695804195806,2975.0,74.5,98.70017482517483,99.0
