run_name,case_id,run_dir,status,dataset,precision,rep,runtime_path,timing_boundary,parameter_count,precision_info,num_test_samples,num_timed_inferences,cycles,timed_elapsed_s,throughput_inf_s,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,test_rel_l2,perturb_rel_l2_vs_fp32,cuda_peak_allocated_mb,cuda_peak_reserved_mb,energy_j_per_inference,tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct,resolution,num_nodes,num_test,input_norm_mean,input_norm_std,checkpoint,checkpoint_epoch,checkpoint_val_rel_l2,checkpoint_test_rel_l2,cache_path,width,n_layers,num_freq,k,batch_size,warmup,min_duration_s,torch_version,cuda_version,device_name,allow_tf32_matmul,allow_tf32_cudnn,pytorch_no_cuda_memory_caching,pytorch_cuda_alloc_conf
sp2gno_darcy_base_r211_profile,sp2gno_darcy_base_r211,results/profiles/sp2gno_ncu/harness_out/sp2gno_darcy_base_r211_profile,success,darcy,fp32_strict,1,original_sp2gno_eager_cached_graph_no_dtype_patch,preloaded_batch_size_one_request_tensor_plus_cached_graph,234371,"{""precision_mode"": ""fp32_strict"", ""model_cast"": ""fp32"", ""input_cast"": ""fp32"", ""autocast_enabled"": false, ""autocast_dtype"": null, ""allow_tf32_matmul"": false, ""allow_tf32_cudnn"": false, ""float32_matmul_precision"": ""highest""}",200,200,1,326.9795097929891,0.6116591223915532,1630.5956457433058,193.87356546940282,196.2368541455362,8550.453619901047,188.85693105403334,140676.61945498548,0.128018319606781,nan,499.50830078125,608.0,15.235825039462721,1530,9.31913137254902,6.264,19.586,9.319,4975.349673202614,5584.0,67.281,37.737908496732025,99.0,211,44521,200,7.499026298522949,4.499996662139893,/home/jetson/jjyoo3/WNO_Sp2GNO_Benchmarks/checkpoints/sp2gno_darcy_base_r211.pth,974,0.12573446333408356,0.128018319606781,cache/darcy_s211_k20_f64.pt,24,6,64,20,1,0,0.001,2.5.0a0+872d972e41.nv24.08,12.6,Orin,False,False,UNSET,UNSET
