field,value
run_ts,prec_full_bf16_autocast
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_checkpoint_name,sp2gno_final.pth
model_params,1661828
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,6.192064046859741
single_sample_latency_ms,428.3769130706787
avg_latency_ms,105.22187063770909
p50_latency_ms,102.32985019683838
p95_latency_ms,116.34352207183838
total_inference_time_s,32.89031386375427
inference_start_wall_s,1781303200.6706824
inference_end_wall_s,1781303233.5609963
inference_elapsed_wall_s,32.89031386375427
latency_s_per_iteration,0.10609778665727185
avg_total_loss,0.19471773948941018
avg_pressure_loss,0.011080080508104256
avg_vx_loss,0.054967085163920154
avg_vy_loss,0.051870526830034874
avg_vz_loss,0.04274047329541176
peak_gpu_mem_mb,85.84228515625
cuda_peak_alloc_mb,85.84228515625
cuda_peak_reserved_mb,124.0
cuda_mem_get_info_peak_used_mb,5142.515625
cuda_mem_get_info_delta_from_program_start_mb,1248.5546875
cuda_mem_get_info_delta_from_after_model_load_mb,464.0703125
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3725.921875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3893.9609375}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3493.62890625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4126.25390625}, {""tag"": ""after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 2941.4375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4678.4453125}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 14.51904296875, ""reserved_mb"": 28.0, ""max_alloc_mb"": 14.57373046875, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 2788.37890625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4831.50390625}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 14.51904296875, ""reserved_mb"": 28.0, ""max_alloc_mb"": 14.51904296875, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 2788.37890625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4831.50390625}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 21.47509765625, ""reserved_mb"": 124.0, ""max_alloc_mb"": 85.84130859375, ""max_reserved_mb"": 124.0, ""mem_get_info_free_mb"": 2522.078125, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 5097.8046875}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 14.52001953125, ""reserved_mb"": 124.0, ""max_alloc_mb"": 85.84228515625, ""max_reserved_mb"": 124.0, ""mem_get_info_free_mb"": 2477.3671875, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 5142.515625}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast/outputs/virso_single_gold.npy
monitor_cmd,none
monitor_log,
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/prec_full_bf16_autocast/logs/virso_inference_prec_full_bf16_autocast.log
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
tf32_mode,strict
cuda_matmul_allow_tf32,False
cudnn_allow_tf32,False
float32_matmul_precision,highest
