field,value
run_ts,precision_full_bf16_20260611_074628
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_checkpoint_name,sp2gno_final.pth
model_params,1661828
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_samples,310
input_dim,102
output_dim,4
num_layers,10
width,48
max_mode,64
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.614717721939087
single_sample_latency_ms,763.9539241790771
avg_latency_ms,435.3380803138979
p50_latency_ms,439.336895942688
p95_latency_ms,504.4942378997803
total_inference_time_s,135.62934637069702
inference_start_wall_s,1781135202.1544938
inference_end_wall_s,1781135337.7838402
inference_elapsed_wall_s,135.62934637069702
latency_s_per_iteration,0.43751402055063554
avg_total_loss,0.19470136159610363
avg_pressure_loss,0.011075290016108944
avg_vx_loss,0.055009511702003015
avg_vy_loss,0.0518293997813617
avg_vz_loss,0.04274350134355406
peak_gpu_mem_mb,0.0
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628/outputs/virso_targets.npy
predictions_shape,"(310, 3977, 4)"
targets_shape,"(310, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628/outputs/virso_single_gold.npy
monitor_cmd,none
monitor_log,
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/virso_precision_smoke_20260611_074628/precision_full_bf16_20260611_074628/logs/virso_inference_precision_full_bf16_20260611_074628.log
amp_mode,bf16
amp_resolved_dtype,torch.bfloat16
