field,value
Tegrastats_time_stamps_count,129
elapsed_s,26.344000101089478
mean_dt_s,0.20581250078976154
power_source,VDD_IN/POM_5V_IN preferred; fallback sum/common rails
avg_power_w,15.79546511627907
median_power_w,16.149
peak_power_w,16.433
energy_j_total,416.05516439366346
avg_gpu_util_pct,90.86821705426357
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,34.56976744186046
avg_ram_used_mb,4690.077519379845
peak_ram_used_mb,4714.0
ram_total_mb,7620.0
max_temp_c,66.156
