tegrastats_samples,vdd_in_mean_w,vdd_in_min_w,vdd_in_max_w,vdd_in_last_avg_field_w,board_ram_mean_mb,board_ram_peak_mb,peak_temp_c,gr3d_mean_pct,gr3d_peak_pct
1144,18.589810314685316,15.134,19.031,18.59,2963.637237762238,2993.0,74.437,98.62237762237763,99.0
