field,value
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
run_status,0
model_checkpoint,/home/jetson/VirSO/For_Jetson/For_Jetson/sp2gno_final.pth
model_params,1661828
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,64
num_nodes,3977
num_edges,134570
num_samples,1946
input_dim,102
output_dim,4
dataset_build_time_s,5.244027853012085
single_sample_latency_ms,65.43779373168945
avg_latency_ms,61.66137061163186
p50_latency_ms,61.59663200378418
p95_latency_ms,62.25419044494629
total_inference_time_s,120.00804543495178
latency_s_per_iteration,0.061669088096069774
throughput_samples_per_s,16.215579488416836
throughput_from_latency_samples_per_s,16.21760901648461
avg_total_loss,nan
avg_pressure_loss,nan
avg_vx_loss,nan
avg_vy_loss,nan
avg_vz_loss,nan
avg_power_w,18.55246846846847
median_power_w,18.617
peak_power_w,19.272
energy_j_total,2600.2238402452717
energy_j_per_sample_est,1.1439706339948483
energy_j_per_sample_from_total,1.3361890237642713
edp_j_s,0.0705387972315798
avg_gpu_util_pct,97.18318318318319
peak_gpu_util_pct,99.0
avg_gpu_freq_mhz,
avg_cpu_util_pct,12.83546046046046
avg_ram_used_mb,4437.575075075075
peak_ram_used_mb,4457.0
ram_total_mb,7620.0
max_temp_c,74.125
peak_gpu_mem_mb,108.92236328125
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_fp32_r1/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_fp32_r1/outputs/virso_targets.npy
predictions_shape,
targets_shape,
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_fp32_r1/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_fp32_r1/outputs/virso_single_gold.npy
monitor_cmd,tegrastats
monitor_log,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_fp32_r1/logs/tegrastats_sustained120_full_fp32_r1.log
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/sustained120_virso_20260804_053842/sustained120_full_fp32_r1/logs/virso_inference_sustained120_full_fp32_r1.log
Tegrastats_time_stamps_count,1332
amp_mode,off
amp_resolved_dtype,None
collab_skip,1
cuda_matmul_allow_tf32,False
cuda_mem_get_info_delta_from_after_model_load_mb,294.49609375
cuda_mem_get_info_delta_from_program_start_mb,1064.2578125
cuda_mem_get_info_peak_used_mb,4427.73046875
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 4256.43359375, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3363.47265625}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 4017.12890625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 3602.77734375}, {""tag"": ""after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3486.671875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4133.234375}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3486.671875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4133.234375}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3486.671875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4133.234375}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 21.2451171875, ""reserved_mb"": 154.0, ""max_alloc_mb"": 108.92236328125, ""max_reserved_mb"": 154.0, ""mem_get_info_free_mb"": 3192.17578125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4427.73046875}]"
cuda_peak_alloc_mb,108.92236328125
cuda_peak_reserved_mb,154.0
cudnn_allow_tf32,False
