field,value
run_ts,20260715_095136
run_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136
report_dir,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136/reports
device,cuda
gpu_name,Orin
torch_version,2.5.0a0+872d972e41.nv24.08
cuda_version,12.6
model_checkpoint,/home/jetson/VirSO/best_model_2_layer.pth
model_checkpoint_name,best_model_2_layer.pth
model_params,256460
num_edges,134570
profiled_flops_per_sample,
analytic_flops_per_sample,
macs_per_sample,
graph_type,knn
k,30
r,0.001
k_lower,45
start_radius,0.0005
factor_of_lower,1
dataset_largest_mode,150
model_max_mode,40
num_nodes,3977
num_samples,3
input_dim,102
output_dim,4
num_layers,2
width,48
max_mode,40
k_neighbors,30
embed,1
spectral,1
spatial,1
collab_skip,1
spectral_skip,1
dataset_build_time_s,5.127240180969238
single_sample_latency_ms,20608.0641746521
avg_latency_ms,19001.840432484943
p50_latency_ms,18321.583032608032
p95_latency_ms,20379.416060447693
total_inference_time_s,57.02012062072754
inference_start_wall_s,1784080304.0131295
inference_end_wall_s,1784080361.03325
inference_elapsed_wall_s,57.02012062072754
latency_s_per_iteration,19.006706873575848
avg_total_loss,0.09882834212233622
avg_pressure_loss,0.014066124645372232
avg_vx_loss,0.020376235246658325
avg_vy_loss,0.021685972188909847
avg_vz_loss,0.0173972782989343
peak_gpu_mem_mb,0.0
cuda_peak_alloc_mb,0.0
cuda_peak_reserved_mb,0.0
cuda_mem_get_info_peak_used_mb,4869.87890625
cuda_mem_get_info_delta_from_program_start_mb,636.64453125
cuda_mem_get_info_delta_from_after_model_load_mb,549.0390625
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3386.671875, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4233.234375}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3148.515625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4471.390625}, {""tag"": ""after_audit_tensor_cleanup"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3357.80078125, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4262.10546875}, {""tag"": ""after_model_load"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3299.06640625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4320.83984375}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3299.06640625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4320.83984375}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3299.06640625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4320.83984375}, {""tag"": ""after_first_sample_tensors_to_device_before_forward"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3299.06640625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4320.83984375}, {""tag"": ""after_first_sample_forward_decode_before_loss"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 2862.59765625, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4757.30859375}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 2794.8359375, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4825.0703125}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 2750.02734375, ""mem_get_info_total_mb"": 7619.90625, ""mem_get_info_used_mb"": 4869.87890625}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136/outputs/virso_targets.npy
predictions_shape,"(3, 3977, 4)"
targets_shape,"(3, 3977, 4)"
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136/outputs/virso_single_gold.npy
monitor_cmd,none
monitor_log,
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/20260715_095136/logs/virso_inference_20260715_095136.log
amp_mode,off
amp_resolved_dtype,None
tf32_mode,strict
cuda_matmul_allow_tf32,False
cudnn_allow_tf32,False
float32_matmul_precision,highest
